FIRE_ID_TEST,FIRE_ID_TRAIN
1982295,921359
1982141,921469
2030696,921645
2030758,921645
2030422,921652
2030148,921646
2029700,921390
2029497,921646
2028576,921364
2028391,921392
2028259,921356
2027017,921196
2026667,921374
2025804,921643
2024874,921511
2023740,921412
2023525,921669
2018933,921458
2017710,921339
2017209,921718
2016049,921579
2016012,921579
2016020,921579
2015720,921550
2015299,921199
2015173,921198
2014665,921417
2014730,423645
2014623,921390
2014371,921569
2014556,921202
2014020,921505
2013933,921505
2014043,921366
2014231,921355
2013853,921382
2012657,921492
2012779,921649
2012328,921351
2013306,921665
2011200,921255
2011233,921623
2011165,921561
2012202,921626
2011875,921233
2010402,921410
2010368,921477
2007086,921614
2004644,921691
2004918,423673
2004803,921687
2004307,921327
2003757,423640
2002771,423655
2002687,921585
2002481,921538
2003153,921309
2003159,921319
2001444,921519
2002031,921329
2000468,921474
2000163,921530
2001005,921271
1999247,921183
1998483,921638
1998264,921395
1999036,921205
1998996,921392
1999226,921205
1999127,921417
1998802,921359
1996545,921378
1996717,921378
1997652,921659
1997817,921380
1997340,921551
1997508,921206
1995589,921660
1995269,921351
1995323,921643
1995967,921195
1994328,921197
1994439,921665
1994075,921556
1994133,921510
1993223,921544
1993381,921220
1992962,921437
1993830,921440
1992340,921225
1992428,921719
1991297,921440
1991860,921434
1990315,921670
1990885,921671
1989370,921389
1989456,423607
1990080,921443
1988222,921732
1988342,921616
1988738,423658
1987075,921439
1987987,921724
1986090,921454
1985745,921614
1987015,921446
1986404,921301
1986464,921448
1984289,921404
1983681,921458
1983865,921486
1985077,921292
1984958,423656
1984839,921484
1984748,921404
1983210,921466
1983477,921282
1982892,921484
1982822,921329
1983101,921341
1982735,921324
1981848,921324
1981924,921687
1981815,921323
1982121,921480
2030746,921187
2030217,921490
2030238,921187
2029941,423642
2029694,423642
2029502,921364
2028783,423641
2028798,423639
2028389,921299
2028424,921299
2028114,921485
2028074,921363
2028296,921245
2027935,921299
2027852,921352
2027247,921479
2027157,921485
2027402,921313
2027437,921246
2027045,921207
2026641,921485
2026301,921200
2026094,423614
2026048,921427
2026127,921207
2025824,921513
2025786,921483
2025915,423636
2025639,921427
2025648,921427
2025348,921207
2025199,921207
2025401,921207
2025418,921483
2024996,921433
2024753,921199
2024837,921433
2024816,921199
2024582,921354
2023921,921417
2023667,921270
2023722,423615
2023246,921527
2023165,921447
2023545,921214
2023363,921302
2023390,921480
2022693,921277
2022820,921277
2022668,921190
2022639,921190
2022863,921438
2022069,423615
2021399,921444
2021003,921409
2021019,921538
2020434,921454
2019356,921392
2019636,921375
2019854,921390
2019711,921390
2019932,921393
2019521,921218
2018939,921330
2018487,921221
2018100,921463
2018276,423633
2017995,921457
2017991,921553
2017960,921552
2017985,921553
2018029,921331
2017760,921332
2017909,921471
2016025,921320
2016116,423624
2016307,921188
2016309,921187
2016298,921188
2015052,921508
2015109,921205
2014731,921244
2014626,921366
2014820,423611
2014332,921279
2014290,921242
2014462,921357
2013983,921423
2014035,921367
2013901,921367
2014201,921245
2012570,921351
2012475,423616
2012486,921432
2013151,921432
2013386,921249
2011383,423635
2011480,921486
2010990,921528
2011188,921437
2011185,921432
2012194,921437
2011696,921278
2011674,921215
2008771,921447
2008814,921298
2010654,921285
2010712,921275
2010728,921293
2009981,921302
2009842,921192
2010243,921413
2010196,921434
2007717,921332
2007361,921275
2007558,921414
2007469,921290
2008430,921289
2008559,921289
2006915,921283
2006962,921338
2005703,921398
2005894,921342
2005507,921455
2006213,921217
2006378,921380
2006074,921263
2005273,921226
2004625,921380
2004784,921515
2004818,921323
2004325,921549
2004515,921255
2004482,921255
2004406,921550
2003540,921380
2003330,921336
2003773,921336
2002556,423627
2002751,921380
2002353,921263
2002496,921262
2003073,921263
2002793,921388
2002928,921403
2000621,921469
2000267,921265
1999546,921188
1999665,921188
1999248,921494
1999337,921494
1999956,921315
1999919,921345
2000085,921345
2000039,921186
1998306,921187
1999035,921494
1999069,921345
1999182,921314
1999192,921188
1999097,921311
1999126,921279
1998764,921237
1998685,921202
1998844,921362
1997045,423610
1996884,921299
1997199,921479
1997109,921246
1996657,423614
1996727,921429
1996587,423611
1997708,921418
1997297,921245
1997497,921428
1995567,423618
1995245,423618
1995127,423618
1995460,921483
1996372,921352
1997921,423611
1997927,921434
1996426,921279
1996481,921351
1995997,921352
1996042,921352
1995957,921421
1996204,921350
1996096,423618
1994371,921239
1994259,921424
1994495,921483
1994413,921429
1994449,921485
1994181,921201
1994117,921352
1994951,921491
1995004,921202
1994983,921491
1995039,423607
1995074,921351
1994669,423618
1994586,921432
1994822,921432
1994835,921433
1994766,921198
1993144,921199
1993354,921432
1993380,921432
1992963,921438
1992879,921189
1993083,921303
1993739,921303
1993783,921303
1993915,921436
1993853,423622
1992241,921436
1992337,921436
1991983,921442
1991982,423612
1992108,921527
1992085,921487
1992673,921441
1991326,423637
1991255,921413
1991375,921487
1991012,921271
1991793,921302
1991883,921214
1991909,921289
1990343,921396
1990488,921272
1990200,921272
1990317,921214
1990777,921216
1990886,921214
1990578,921452
1990682,921413
1989657,921295
1989362,921330
1990025,921297
1989770,921297
1989743,921532
1988247,921447
1988360,921440
1989035,921535
1989096,921377
1988881,921536
1988884,921488
1987167,921411
1987077,921488
1987206,921488
1987641,921535
1987772,921535
1985914,921369
1985872,921522
1986011,921401
1985492,921446
1985427,921277
1985707,921277
1985593,921289
1986826,921401
1987008,921289
1986899,921307
1986384,921330
1986294,921373
1986614,921307
1984105,921308
1983995,921308
1984331,921342
1984259,921218
1983742,921330
1983535,921340
1983952,921460
1985012,921220
1984964,921462
1985184,921339
1984600,921339
1984530,921339
1984506,921342
1984849,921342
1984701,921381
1983211,921382
1983485,921459
1982891,921223
1982781,921252
1983113,921380
1983008,921324
1982305,921324
1982217,921324
1982656,921383
1982736,921461
1982571,921555
1981910,921323
1981719,921338
1982085,921255
1981981,921255
2030743,921548
2030754,423686
2030578,921855
2030175,921865
2029955,423686
2029523,921859
2029466,423686
2029212,921357
2029011,921861
2028808,423644
2028640,921545
2028339,921545
2028058,423619
2028288,921662
2027734,921352
2027842,921767
2027065,921725
2026730,921270
2026355,921544
2025971,921768
2025502,921772
2025408,921448
2025110,921212
2024116,921735
2023791,921506
2023971,921506
2023986,423656
2023772,921755
2023331,423665
2023379,921468
2022621,921385
2022636,423662
2023009,921691
2023074,921717
2022227,921226
2022428,921228
2021929,921223
2021854,423657
2021974,921790
2021148,921785
2021153,921608
2021034,921232
2020876,921389
2020631,921264
2020444,921490
2020716,921796
2020647,921230
2020102,921230
2020299,921414
2019337,921480
2019642,423651
2019127,921433
2019275,921578
2019743,921409
2019712,921481
2020006,921433
2019536,921819
2019606,921574
2018867,921486
2019101,921398
2018490,921243
2018326,921226
2018759,921336
2018734,921612
2018701,921553
2018106,423634
2018248,921642
2018226,921518
2016971,921556
2016115,921828
2016327,921548
2015875,921207
2014984,423610
2015051,921210
2014718,921281
2014904,423647
2014337,921352
2014406,423675
2014260,921197
2013953,921542
2013793,423671
2014180,921189
2012728,921446
2013198,921723
2011492,921458
2011182,921620
2012192,921467
2011782,423656
2011795,921392
2009380,921376
2009366,921376
2009544,921790
2008820,921717
2009136,921259
2009240,921508
2010556,423660
2010623,921681
2010922,423639
2009978,423640
2009937,921256
2010261,921683
2010159,921784
2010194,921708
2007880,921603
2007483,921712
2008455,921712
2008635,921598
2008051,921587
2006727,921342
2006481,921236
2006937,921707
2006852,921579
2005773,921575
2005522,921905
2005685,921699
2005935,921369
2006024,921938
2005298,921283
2004927,921283
2004774,921851
2004833,921531
2004304,921531
2004171,921289
2004558,921941
2004393,921941
2003604,921696
2003374,921846
2003501,921704
2004080,921704
2003804,921704
2003832,921931
2002759,921923
2003156,921850
2003134,921335
2002841,921329
2002938,921631
2001642,921850
2001372,921323
2000493,921550
2000603,921635
2000814,423690
1999534,921185
1999461,921185
1999561,921186
1999345,921185
1999934,921203
1999691,423670
1999840,921181
1998410,921651
1998378,921661
1998303,921311
1999027,921548
1999052,921203
1999213,921203
1999089,423674
1999122,921209
1998666,921862
1998919,921344
1998820,423614
1996922,921196
1997212,423616
1996530,921667
1996824,423621
1997642,921763
1997563,921762
1997349,423614
1997424,423621
1995637,921667
1995789,423617
1995753,921566
1995433,921273
1995383,921272
1996386,921439
1996397,423622
1997885,423619
1997902,921767
1996434,423672
1996443,921767
1996047,423651
1995953,921438
1996144,921614
1996171,921436
1994390,921211
1994296,921544
1994516,921189
1994462,423621
1994238,921454
1994016,921214
1993935,921274
1994230,921446
1994083,423672
1994136,921448
1994690,921455
1994607,921458
1994712,921721
1993224,921621
1993169,921218
1993375,921216
1992980,921734
1992888,921469
1992983,921472
1993091,921472
1993037,921746
1993705,423659
1993795,423673
1993797,921221
1993493,921469
1993523,921746
1993498,921455
1993447,921719
1993552,423657
1993564,921225
1992344,921445
1991912,921463
1991958,921376
1992047,921778
1992082,921748
1992728,921686
1992806,921749
1992621,921750
1992439,921750
1992518,921750
1991242,921793
1991265,423657
1991082,921397
1991038,921751
1991735,921392
1991463,921422
1991656,921399
1990427,921393
1990501,921514
1990178,921513
1990129,921513
1990786,921513
1990912,921513
1990730,921408
1990673,921418
1989540,921425
1989372,921475
1989467,921606
1989977,921499
1989945,921499
1990011,921402
1989712,921823
1989848,921587
1988463,921378
1988691,921228
1988266,423658
1988375,921688
1989108,921587
1989074,921793
1989218,921675
1988987,921816
1988907,921816
1987430,921816
1987373,921586
1987475,921692
1987059,921245
1987248,921674
1988011,921674
1988153,921245
1987686,921603
1987833,921431
1985973,921809
1985856,921568
1986172,921597
1985461,921681
1985381,921415
1985712,921413
1985655,921820
1986806,921484
1986972,921484
1986861,921795
1986358,921230
1986251,921574
1986460,921574
1984192,921574
1984062,921574
1984393,921231
1983662,921416
1983533,921819
1983628,921576
1983940,921600
1985104,921696
1985283,921703
1985207,921583
1984526,921577
1984509,921580
1984774,921580
1984708,921525
1983317,921291
1983475,921291
1982877,921583
1982782,921581
1983107,921521
1983151,921931
1982332,921931
1982398,921931
1982225,921286
1982697,921339
1981856,921925
1981846,921531
1981738,921296
1982131,921570
1982015,921294
1981206,921941
2030728,921408
2030824,921408
2029974,921423
2029401,921250
2027589,921389
2025278,921192
2025253,921401
2023344,921308
2018391,921256
2018806,921377
2018028,921369
2016789,921257
2014670,423614
2014565,921188
2012690,921296
2012594,921303
2012951,921314
2013000,921194
2011344,921211
2011568,921284
2008324,921414
2005913,921225
2006249,921391
2006412,921222
2005941,921410
2005009,921398
2003925,921371
2000184,921326
1996967,921426
1996859,921293
1997648,921192
1997413,921192
1995682,921293
1995768,921273
1995128,921206
1995928,921283
1994425,921316
1995066,921292
1994694,921272
1990875,921219
1988366,921223
1989281,921392
1988038,921225
1987781,921373
1986175,921307
1985991,921308
1985487,921308
1985603,921390
1986676,921390
1987035,921412
1986849,921411
1986322,921218
1986550,921412
1986450,921412
1984093,921218
1984017,921411
1984239,921218
1984313,921400
1983713,921392
1983590,921306
1983970,921373
1983821,921222
1984975,921374
1985159,921369
1984639,921404
1984447,921404
1984791,921411
1984702,921327
1983297,921327
1983448,921306
1983409,921415
1982745,921369
1982847,921222
1983053,921221
1983045,921221
1982150,921221
1982642,921226
1982723,921222
1982526,921254
1982080,921413
1982034,921404
2030726,921393
2030669,921558
2030406,921540
2030145,921558
2030022,921549
2029740,921471
2029581,921558
2029298,921187
2028543,921543
2028345,921516
2028102,921624
2028094,921198
2027943,921625
2028243,921293
2028130,921550
2027762,423633
2027896,921553
2027838,921551
2027866,921551
2027096,921285
2027391,921433
2027295,921189
2027288,921345
2026776,423626
2026835,921370
2026216,921498
2025856,921498
2025890,921377
2024614,921358
2024284,921499
2024214,921192
2024120,921211
2023862,423639
2023954,921361
2023742,921361
2023281,921612
2023291,921193
2023476,921359
2023423,921620
2022741,921620
2022779,921619
2023024,921194
2022981,423639
2023071,921206
2022970,921489
2022277,921433
2022528,921432
2021632,921215
2021108,423660
2021056,423642
2021278,921433
2021181,921434
2020793,921322
2020607,921322
2020578,921219
2020708,921420
2020684,921310
2020200,921447
2020083,921228
2020309,921311
2020275,921251
2019298,921355
2019807,921421
2019918,921421
2019475,921419
2018858,921226
2018460,921421
2018462,921349
2018298,921432
2018393,921600
2018688,423622
2018135,921538
2018216,423622
2018228,921459
2017967,921568
2017754,921247
2017721,921570
2017632,921538
2016760,921460
2016585,921538
2016153,921275
2016210,921632
2016221,921632
2016112,921519
2016397,921181
2015908,921205
2015982,921205
2015868,921555
2014965,423646
2015188,921184
2014716,423634
2014874,921474
2014785,921604
2014399,921557
2014482,921547
2013984,921547
2013950,423645
2013786,921474
2013928,423626
2012568,921284
2013236,921361
2013183,921495
2011320,921365
2011475,921376
2011211,921358
2011151,921495
2012083,423639
2011713,921360
2011766,921346
2011830,921510
2009310,921432
2009205,921282
2009920,921382
2007973,921317
2007423,921353
2007328,921313
2007497,921477
2008375,921477
2008671,921224
2008000,921268
2008315,423657
2008244,423657
2006793,423611
2006817,921264
2006456,921259
2006627,921589
2007070,921353
2007161,921485
2006888,921438
2006971,921586
2005691,921452
2005866,423658
2005504,921409
2006255,921479
2006036,921455
2006137,921532
2005225,423616
2005390,423653
2005301,921462
2004928,921239
2004724,921481
2004635,423617
2004793,423617
2004281,921234
2004205,921240
2004473,921414
2004388,921240
2003557,921487
2003345,921483
2003493,921486
2004070,921486
2003780,921600
2003821,921600
2002349,921607
2002513,921461
2003120,921570
2003307,921538
2003046,423613
2001495,921332
2001689,921538
2001629,921526
2001351,921570
2001440,921460
2001371,921630
2002156,423607
2002184,921332
2000507,921537
2000663,921534
2000606,921249
2000719,921393
2000933,921182
1999527,921393
1999586,921393
1999340,921181
2000088,921209
1999696,921209
1999801,921393
1998401,921297
1998548,921472
1999071,921209
1998932,921517
1999074,921208
1998718,921187
1998739,921293
1998876,921417
1998888,921343
1998842,423632
1996945,921627
1997217,921289
1996647,921502
1996808,921345
1997639,921374
1997829,921554
1997363,921543
1997327,921622
1997530,921622
1995639,921289
1995713,921288
1995263,921621
1995180,921345
1995381,921498
1995370,921498
1996294,921376
1996288,921364
1996399,921624
1996490,921502
1996429,921289
1996409,921433
1996217,423627
1994376,921284
1994316,423625
1994408,921496
1994035,921345
1994076,921365
1993941,921626
1994193,921200
1994933,921501
1994648,921345
1994624,921499
1994606,921191
1994737,921495
1993199,921495
1993377,921191
1992894,921194
1993080,423650
1993741,921314
1993527,921508
1993558,921366
1993568,921432
1992261,921193
1992327,921368
1992301,921613
1992810,921359
1992495,921616
1992584,921618
1992543,423649
1991279,423649
1991429,921386
1991092,921214
1991027,921325
1991148,921388
1991532,921385
1991505,921402
1990334,921195
1990177,921387
1990241,921388
1990819,921386
1990677,921308
1989674,921320
1989640,921367
1990031,921307
1989808,921610
1988574,921508
1988612,921589
1988241,921492
1988413,921194
1989146,921508
1989258,423651
1989207,921349
1988795,921510
1988946,921354
1987433,921354
1987136,423651
1987056,921505
1987907,423611
1988036,423611
1987678,423611
1987835,921479
1985919,921591
1985853,921405
1986162,921418
1985467,921619
1985363,921226
1985611,921425
1986735,921421
1987042,423635
1986343,921608
1986231,921227
1986283,921608
1986501,921419
1986485,921608
1984032,921419
1984392,921447
1983885,921594
1983751,423636
1985078,921487
1985294,921233
1984543,921451
1984807,921594
1984789,921484
1984697,921398
1983205,921269
1983469,921449
1983139,921579
1982988,921480
1982188,423617
1981844,921572
1981821,921233
1982094,921240
1981937,921572
1981238,921237
2030653,423626
2030274,921264
2029943,921363
2029417,921251
2029319,921402
2026513,423611
2026042,921198
2025399,921198
2025428,921270
2024171,921235
2023527,921275
2018466,921212
2015405,921297
2014758,921289
2014326,921403
2014564,921210
2014416,921333
2014453,921333
2013797,921343
2014159,423611
2014222,921305
2012596,921288
2012730,921231
2013019,423620
2011096,921277
2011716,921238
2009282,921271
2009559,921218
2005343,921384
2003717,921243
2004063,921351
2003748,921384
2003293,921378
2003042,921260
2001591,921369
2001725,921381
2000204,921310
2000328,921228
2000052,921297
1997229,921191
1996873,423619
1997836,921419
1997510,921366
1997471,921280
1995491,921366
1995384,921345
1996016,921329
1996113,921274
1992960,423619
1992478,921367
1990204,921323
1990039,921346
1988522,921275
1989106,921213
1989248,921317
1988046,921220
1986444,921349
1983557,921392
1984852,921391
1984729,921407
1983208,921313
1983353,921407
1982850,921392
1982806,921384
1982311,921384
1982179,921414
1982651,921314
2030684,921182
2029593,921395
2028831,921187
2028147,921265
2027695,921312
2027884,921302
2027831,921303
2027633,921298
2027426,921302
2027297,921295
2026876,921248
2026735,921433
2026305,921314
2026409,921295
2025843,921435
2025739,921229
2025570,921203
2025669,921310
2025219,921435
2025465,921408
2025393,921204
2024894,921378
2023898,921281
2023578,921230
2023779,921299
2023266,921377
2023274,921406
2023167,921383
2023215,921231
2023466,921194
2023337,921207
2023414,921416
2022753,921319
2022812,921319
2023039,921382
2023109,921411
2022263,921375
2022140,921375
2022021,921380
2021726,921289
2021619,921238
2020990,921305
2021277,921288
2020923,921308
2020470,921279
2020158,921409
2019361,921308
2019271,921329
2019758,921330
2019909,921330
2019935,921307
2019528,921409
2018975,921197
2018531,423609
2018375,921402
2016743,921282
2016075,921273
2014763,921298
2014345,921301
2014435,921434
2014424,921392
2013944,921315
2013909,921392
2013539,921315
2013771,921412
2012692,921433
2012591,921300
2012780,921417
2011856,921375
2010693,921231
2010029,921207
2009889,921207
2008410,921234
2004234,921328
2004249,921337
2003591,921221
2002462,921402
2002460,921422
1998732,921301
1998625,921301
1997037,921302
1996941,921204
1996499,921412
1996805,921391
1997673,921298
1997803,921204
1997443,921203
1995661,921412
1995828,921292
1995159,921292
1996068,921292
1994423,921412
1994938,921433
1994678,921375
1993234,921293
1993232,921373
1993161,921309
1993280,921309
1992823,921233
1992477,921416
1991428,921380
1991368,921189
1991877,921194
1990430,921200
1990473,921193
1990894,921194
1990756,423610
1989319,921319
1990041,921189
1989857,423614
1988433,921376
1989104,921383
1988977,921398
1987397,423609
1987160,423616
1987919,921214
1985866,921242
1985985,921342
1986060,921416
1985355,921197
1986662,921307
1986965,921234
1986897,921240
1986381,921197
1986264,921330
1986410,921308
1984193,921240
1984002,921240
1984403,921213
1983682,921409
1983735,921213
1983617,921211
1983777,921386
1985007,921387
1984954,921389
1984642,921213
1984528,921213
1984500,921240
1984855,921213
1984679,423617
1983273,921326
1983483,921386
1982865,423618
1982823,921379
1983124,921323
1982982,423615
1982424,423608
1982173,921241
1982601,921325
1982734,921387
1982561,921338
1981878,921328
1982074,921221
1982011,921221
1981240,921325
2030668,921481
2030574,921535
2030197,921481
2030073,921478
2029671,921446
2029566,921481
2029199,921185
2029028,921530
2028532,921537
2028639,921527
2028055,423643
2028076,921477
2028185,423642
2027773,921480
2027834,423643
2027843,921295
2027453,423627
2026357,921370
2026114,921538
2025100,423632
2023987,921290
2023122,921445
2023544,921206
2023416,921516
2022799,921365
2022764,921552
2022572,921557
2022674,921193
2022632,921193
2022875,921469
2022909,921468
2022259,921470
2022307,921467
2022417,921492
2021472,921366
2021653,921284
2021092,423644
2021136,921368
2021029,921470
2020606,921330
2020580,921215
2020474,921382
2020727,921386
2020119,921217
2020301,921321
2020248,921557
2020216,921259
2019277,921315
2019738,921387
2019718,921387
2019998,921385
2019539,921627
2019599,921553
2018888,921224
2018473,921387
2018546,921420
2018736,921265
2018289,921269
2018203,423639
2018008,921409
2017752,921425
2017693,921492
2017539,921293
2017659,921341
2017252,921236
2017375,921243
2016526,921511
2016038,423617
2016124,921293
2016008,921458
2014968,921530
2015152,921181
2014737,921338
2014880,921463
2014781,921399
2014402,423640
2013972,921480
2013966,921488
2014007,921292
2013406,921292
2012347,921207
2013219,921401
2013186,921520
2011579,921345
2011000,921518
2011163,921346
2011785,921359
2011690,921359
2009727,921550
2008780,921419
2009239,921329
2010537,423644
2010793,921222
2010037,921194
2009904,921374
2007712,921470
2007373,921375
2007547,921323
2007462,921220
2008379,921197
2008367,921222
2008672,921222
2008090,921366
2006645,921471
2006507,921255
2006629,921227
2006558,921405
2007123,921347
2006935,921495
2006848,921351
2005750,921544
2005928,921560
2005908,423645
2005517,921433
2006279,921620
2006345,921616
2006177,921279
2005246,423610
2005133,921616
2005148,921263
2005300,921265
2004858,921426
2004817,921267
2004218,921248
2004578,921428
2004439,921248
2003605,921494
2003359,921497
2003513,921494
2004079,921494
2003721,921494
2002644,921499
2002728,921266
2003136,921512
2003291,921269
2001581,921444
2001726,921340
2001620,921451
2001358,921492
2001451,921444
2002250,921269
2000565,423608
1999566,921271
1999349,921456
1999986,921456
1999929,921270
1999783,921270
1999808,921456
1999816,921239
1998374,423613
1999026,921271
1999058,921270
1998934,921270
1998974,921210
1999179,921186
1999147,921185
1998740,921304
1998655,921278
1998911,921525
1998817,921337
1996637,921298
1996596,921521
1996829,423629
1997669,921417
1997626,921522
1997827,921483
1997347,921537
1997512,921522
1997469,921521
1995614,423626
1995721,921297
1995754,423626
1995417,423629
1995461,921207
1995369,921522
1996489,921295
1996438,921298
1996472,921292
1996182,921393
1996131,921393
1994294,423634
1994544,921201
1994404,423629
1994473,423628
1993963,921523
1994224,921201
1994121,921394
1994943,921292
1994652,921345
1994590,921345
1994832,921198
1993124,921333
1993287,921198
1993261,921343
1993326,921465
1992890,921517
1993054,921390
1993744,921324
1993782,921362
1993484,921373
1992087,921356
1991260,921364
1991087,921213
1991032,921408
1991701,921377
1991527,921377
1991678,921379
1990485,921213
1990543,921376
1990788,921306
1990608,921376
1990728,921306
1989600,921283
1989612,921328
1989771,921285
1989744,921368
1989855,921366
1988581,921196
1988724,921561
1988215,921539
1988415,921539
1989102,921366
1989079,921366
1989208,921196
1988911,921347
1987589,921347
1987478,921366
1987067,921539
1987932,921471
1988124,921471
1987684,921621
1987856,921621
1985972,921565
1985855,921348
1986188,921566
1985457,921552
1985389,921224
1985652,921403
1986641,921387
1987049,921541
1986330,921542
1986523,921627
1984119,921542
1984034,921385
1984379,921353
1983673,921325
1983727,921627
1983625,921627
1983929,921350
1985105,921494
1985285,921424
1985212,921436
1984434,921438
1984816,921627
1984831,921496
1984692,921413
1983284,921250
1983503,423636
1982884,423635
1982784,921437
1983133,423666
1983061,921499
1982288,921628
1982659,921494
1982708,921412
1982132,921248
1981984,921612
1981222,921248
2030817,423623
2029758,423626
2029420,921242
2027253,423626
2026563,921276
2026154,423615
2025885,921193
2021587,921212
2019266,921293
2019669,423621
2019437,921224
2018776,423637
2015434,423634
2014415,423613
2013798,921365
2013504,921247
2013686,921420
2013584,921321
2014217,921417
2012406,921299
2013250,921213
2009459,921352
2009765,921352
2010850,921433
2010015,423619
2007839,921220
2007427,921413
2008381,921216
2008626,423620
2008693,423619
2006723,921352
2006879,423619
2005784,921398
2005494,921351
2004420,921440
2002680,423636
2001613,921230
1998210,423623
1997209,921366
1997226,921312
1995669,921312
1995727,921319
1995744,921424
1995138,921190
1995319,921363
1996206,921300
1996156,921423
1994368,921195
1994245,921276
1994010,921282
1994888,921304
1993156,921300
1992920,921429
1992967,921430
1992089,921413
1991156,423620
1990893,423614
1989323,921391
1989777,921391
1988454,921214
1989292,921351
1987969,921352
1987921,921352
1988138,921212
1985816,423618
1985838,423618
1985993,423619
1985463,921377
1986820,921410
1986968,423621
1986212,921222
1986519,423620
1986448,423620
1984143,921373
1984055,921373
1984408,921373
1983686,921224
1983711,921413
1983883,921252
1983761,921416
1985080,921406
1984985,921227
1985177,921439
1984562,921353
1984473,921353
1984811,921373
1984715,921261
1983281,423622
1983435,921261
1982885,921261
1982839,921453
1982797,921406
1982969,921227
1982340,921292
1982386,921292
1982653,921444
1982731,921253
1982531,921440
1981889,921454
1981790,921259
1982012,921438
2030834,921183
2030581,921372
2030054,921424
2029836,921424
2029737,921285
2029434,921334
2029154,921187
2028859,921421
2028745,921285
2028664,921283
2028238,921283
2027280,921305
2027006,921210
2026529,921188
2022797,921235
2023018,921273
2023119,921277
2022898,921433
2022159,921234
2022363,921415
2022416,921415
2021324,921248
2021203,921432
2020600,921211
2020574,921246
2018382,921217
2017830,921288
2017069,921257
2016844,921386
2015840,921372
2015347,423618
2015166,921425
2015479,921420
2014507,921372
2011871,921432
2009422,423622
2009734,921330
2009792,921395
2009583,921325
2009669,921415
2008892,921325
2008755,921373
2009215,921271
2010635,921273
2010880,921325
2010733,921238
2009851,921395
2007844,921197
2007304,921218
2007568,921218
2008407,921410
2008685,921411
2008021,921316
2006695,921329
2006313,921223
2006145,921413
2005421,423608
2004959,921407
2003623,921404
2003879,921371
2003117,921378
2002822,921386
2002828,921380
2001710,921339
2001673,921288
2002092,921288
1994233,921210
1992508,921394
1991392,921400
1991061,921251
1991018,921251
1991791,921212
1991868,921220
1991519,921190
1990647,921317
1989322,921222
1989417,921192
1989918,921400
1988559,921323
1988596,921432
1988347,921224
1988940,921225
1987590,921394
1987285,921315
1987312,921221
1988012,423631
1986654,921410
1985067,921404
1985244,921371
1985164,921404
1982162,423628
2030855,921185
2030104,921185
2029560,921557
2029046,921552
2028619,921521
2028321,921277
2028033,921377
2028156,921286
2027752,921334
2027850,921334
2027225,921377
2026957,921328
2026858,921395
2026798,921286
2026644,921377
2026622,921370
2026368,921201
2026459,921339
2026056,921400
2025886,921327
2025598,921545
2025594,921327
2025581,921207
2025682,921332
2025290,921329
2025346,921327
2025262,921327
2025475,921542
2025544,921417
2025496,921329
2025413,921327
2025432,921327
2025167,921376
2024920,921470
2024879,921312
2024904,921194
2025016,921531
2024994,921206
2024754,921255
2024839,921380
2024826,921383
2024683,921383
2024600,921212
2024652,921212
2024438,423631
2024566,921194
2024546,921206
2024291,423628
2024240,921195
2024007,921193
2023847,921253
2023968,423647
2023910,423624
2023664,921408
2023762,423623
2023256,921382
2023275,921380
2023153,921195
2023211,921495
2023496,423630
2023347,921326
2023355,423646
2022716,423648
2022824,921385
2022570,921312
2022615,423632
2023110,921508
2023069,921500
2022272,921543
2022141,921213
2022167,423628
2022368,921474
2021962,921542
2021426,921321
2021639,921319
2021563,921361
2020934,921423
2020462,921511
2020758,921512
2020215,921312
2020255,921312
2019363,921422
2019152,921625
2019281,921427
2019752,921425
2019878,921425
2019997,921424
2019575,423647
2019567,921227
2018916,921312
2019087,921263
2018448,921267
2018407,921229
2018786,921398
2018250,921485
2018213,921438
2016667,921451
2016796,921240
2016589,921487
2016186,921538
2016013,921525
2016019,921525
2016120,921454
2016375,921552
2014727,921287
2014840,921466
2014773,921397
2014339,921417
2014517,921395
2014417,921522
2014452,921395
2014460,921522
2013971,921539
2013989,921337
2014022,921395
2013787,921394
2013834,921395
2014088,921376
2014083,921308
2012617,921395
2012764,921329
2012412,921390
2012526,921373
2012573,921470
2012452,921392
2012479,921373
2013233,921373
2013168,921373
2012911,921306
2011404,921370
2011296,921199
2011580,921327
2011536,423632
2011903,921225
2008803,423627
2010101,921326
2010307,921365
2010207,921624
2007833,921264
2007291,921565
2008408,921315
2007240,921309
2006863,423642
2005710,921356
2006273,921430
2006241,423649
2006379,921434
2005159,921253
2004288,921243
2004336,423656
2004502,921231
2004470,921235
2004419,423662
2003406,423636
2003999,423636
2003856,921619
2002440,921243
2003072,423667
2002933,423652
2001326,921536
2000551,921531
1999299,921186
1999276,921270
1999970,921270
2000049,921187
1999805,921292
1998393,921552
1998242,921295
1998615,921295
1999042,921188
1999090,921275
1999136,921417
1998733,921417
1998673,921202
1998819,921399
1997033,921396
1996613,921285
1996680,921401
1996777,921467
1996757,921397
1997594,921200
1997483,921207
1995674,921376
1995802,921390
1995236,921390
1995160,921390
1995488,921327
1996357,921308
1996214,921370
1996152,921390
1993970,921555
1994213,921308
1994119,921548
1994953,921188
1994876,921539
1995037,921190
1995081,921470
1994701,921471
1994819,921191
1994839,921391
1994771,921391
1993139,921190
1993160,921191
1993365,921191
