LONGITUDE,LATITUDE,LAND_USE_CLASS_0,LAND_USE_CLASS_1,LAND_USE_CLASS_2,LAND_USE_CLASS_3,LAND_USE_CLASS_4
34.6,44.8,0.0,0.2,0.8,0.0,0.0
34.6,44.9,0.0,0.44,0.56,0.0,0.0
34.6,45.0,0.0,0.0,0.8571428571428571,0.09523809523809523,0.047619047619047616
34.6,45.1,0.0,0.0,0.4,0.6,0.0
34.6,45.2,0.0,0.0,1.0,0.0,0.0
34.6,45.3,0.0,0.0,0.0,1.0,0.0
34.6,45.4,0.0,0.0,0.0,1.0,0.0
34.6,45.5,0.0,0.0,0.0,1.0,0.0
34.6,45.6,0.045454545454545456,0.0,0.0,0.9090909090909091,0.045454545454545456
34.6,45.7,0.0,0.0,0.0,1.0,0.0
34.6,45.8,0.0,0.0,0.0,1.0,0.0
34.6,45.9,0.0,0.0,0.0,1.0,0.0
34.6,46.0,1.0,0.0,0.0,0.0,0.0
34.6,46.1,0.0,0.0,0.047619047619047616,0.9523809523809523,0.0
34.6,46.2,0.0,0.0,0.0,1.0,0.0
34.6,46.3,0.0,0.0,0.0,1.0,0.0
34.6,46.4,0.0,0.0,0.0,1.0,0.0
34.6,46.5,0.0,0.0,0.0,0.23809523809523808,0.7619047619047619
34.6,46.6,0.0,0.0,0.0,1.0,0.0
34.6,46.7,0.0,0.0,0.0,1.0,0.0
34.6,46.8,0.0,0.0,0.0,1.0,0.0
34.6,46.9,0.0,0.0,0.0,1.0,0.0
34.6,47.0,0.0,0.0,0.0,1.0,0.0
34.6,47.1,0.0,0.0,0.0,1.0,0.0
34.6,47.2,0.0,0.0,0.0,1.0,0.0
34.6,47.3,0.0,0.0,0.0,1.0,0.0
34.6,47.4,0.0,0.0,0.0,1.0,0.0
34.6,47.5,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0
34.6,47.6,1.0,0.0,0.0,0.0,0.0
34.6,47.7,0.0,0.0,0.0,1.0,0.0
34.6,47.8,0.0,0.0,0.0,1.0,0.0
34.6,47.9,0.0,0.0,0.0,1.0,0.0
34.6,48.0,0.0,0.0,0.0,1.0,0.0
34.6,48.1,0.0,0.0,0.0,1.0,0.0
34.6,48.2,0.0,0.0,0.16,0.84,0.0
34.6,48.3,0.0,0.0,0.22727272727272727,0.7727272727272727,0.0
34.6,48.4,0.0,0.04,0.16,0.8,0.0
34.6,48.5,0.0,0.0,0.05,0.1,0.85
34.6,48.6,0.0,0.0,0.0,0.5,0.5
34.6,48.7,0.0,0.0,0.6875,0.25,0.0625
34.6,48.8,0.0,0.0,0.0,1.0,0.0
34.6,48.9,0.0,0.0,0.0,1.0,0.0
34.6,49.0,0.0,0.0,0.0,1.0,0.0
34.6,49.1,0.0,0.0,0.08,0.92,0.0
34.6,49.2,0.0,0.0,0.0,0.5882352941176471,0.4117647058823529
34.6,49.3,0.0,0.0,0.0,1.0,0.0
34.6,49.4,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0
34.6,49.5,0.043478260869565216,0.8695652173913043,0.08695652173913043,0.0,0.0
34.6,49.6,0.12,0.4,0.0,0.0,0.48
34.6,49.7,0.0,0.2631578947368421,0.7368421052631579,0.0,0.0
34.6,49.8,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0
34.6,49.9,0.0,1.0,0.0,0.0,0.0
34.6,50.0,0.0,0.24,0.0,0.76,0.0
34.6,50.1,0.0,0.038461538461538464,0.0,0.9615384615384616,0.0
34.6,50.2,0.0,0.1,0.0,0.9,0.0
34.6,50.3,0.0,0.0,0.0,1.0,0.0
34.6,50.4,0.0,0.0625,0.1875,0.75,0.0
34.6,50.5,0.0,0.04,0.0,0.96,0.0
34.6,50.6,0.0,0.0,0.0,1.0,0.0
34.6,50.7,0.0,0.05263157894736842,0.0,0.9473684210526315,0.0
34.6,50.8,0.0,0.15789473684210525,0.0,0.8421052631578947,0.0
34.6,50.9,0.125,0.0,0.0625,0.4375,0.375
34.6,51.0,0.0,0.0,0.0,1.0,0.0
34.6,51.1,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0
34.6,51.2,0.0,0.05263157894736842,0.0,0.9473684210526315,0.0
34.6,51.3,0.0,0.0,0.0,1.0,0.0
34.7,44.8,0.7727272727272727,0.0,0.22727272727272727,0.0,0.0
34.7,44.9,0.0,0.9523809523809523,0.047619047619047616,0.0,0.0
34.7,45.0,0.0,0.88,0.12,0.0,0.0
34.7,45.1,0.0,0.25,0.75,0.0,0.0
34.7,45.2,0.0,0.0,0.8636363636363636,0.13636363636363635,0.0
34.7,45.3,0.0,0.0,0.0,0.96,0.04
34.7,45.4,0.0,0.0,0.0,1.0,0.0
34.7,45.5,0.0,0.0,0.0,1.0,0.0
34.7,45.6,0.0,0.0,0.0,1.0,0.0
34.7,45.7,0.0,0.0,0.16,0.84,0.0
34.7,45.8,0.0,0.0,0.0,1.0,0.0
34.7,45.9,1.0,0.0,0.0,0.0,0.0
34.7,46.0,0.29411764705882354,0.0,0.7058823529411765,0.0,0.0
34.7,46.1,0.6,0.0,0.4,0.0,0.0
34.7,46.2,0.0,0.0,0.0,1.0,0.0
34.7,46.3,0.0,0.0,0.0,1.0,0.0
34.7,46.4,0.0,0.0,0.0,1.0,0.0
34.7,46.5,0.0,0.0,0.0,1.0,0.0
34.7,46.6,0.0,0.0,0.0,1.0,0.0
34.7,46.7,0.0,0.0,0.0,1.0,0.0
34.7,46.8,0.0,0.0,0.0,1.0,0.0
34.7,46.9,0.0,0.0,0.0,1.0,0.0
34.7,47.0,0.0,0.05263157894736842,0.0,0.9473684210526315,0.0
34.7,47.1,0.0,0.0,0.0,1.0,0.0
34.7,47.2,0.0,0.0,0.0,1.0,0.0
34.7,47.3,0.0,0.0,0.0,1.0,0.0
34.7,47.4,0.0,0.0,0.0,1.0,0.0
34.7,47.5,1.0,0.0,0.0,0.0,0.0
34.7,47.6,0.0,0.0,0.0,0.8095238095238095,0.19047619047619047
34.7,47.7,0.0,0.0,0.0,1.0,0.0
34.7,47.8,0.0,0.047619047619047616,0.0,0.9523809523809523,0.0
34.7,47.9,0.0,0.0,0.0,1.0,0.0
34.7,48.0,0.041666666666666664,0.0,0.0,0.9583333333333334,0.0
34.7,48.1,0.0,0.0,0.0,1.0,0.0
34.7,48.2,0.0,0.0,0.0,1.0,0.0
34.7,48.3,0.041666666666666664,0.0,0.5416666666666666,0.4166666666666667,0.0
34.7,48.4,0.0,0.13043478260869565,0.043478260869565216,0.8260869565217391,0.0
34.7,48.5,0.09090909090909091,0.3181818181818182,0.22727272727272727,0.0,0.36363636363636365
34.7,48.6,0.0,0.0,0.21052631578947367,0.7894736842105263,0.0
34.7,48.7,0.0,0.0,0.0,1.0,0.0
34.7,48.8,0.0,0.0,0.0,1.0,0.0
34.7,48.9,0.0,0.0,0.0,1.0,0.0
34.7,49.0,0.0,0.0,0.0,1.0,0.0
34.7,49.1,0.0,0.0,0.391304347826087,0.6086956521739131,0.0
34.7,49.2,0.0,0.0,0.0,1.0,0.0
34.7,49.3,0.0,0.0,0.0,1.0,0.0
34.7,49.4,0.0,0.0,0.0,1.0,0.0
34.7,49.5,0.0,0.0,0.0,1.0,0.0
34.7,49.6,0.047619047619047616,0.38095238095238093,0.23809523809523808,0.0,0.3333333333333333
34.7,49.7,0.0,0.4166666666666667,0.20833333333333334,0.375,0.0
34.7,49.8,0.0,0.05263157894736842,0.0,0.9473684210526315,0.0
34.7,49.9,0.0,0.3,0.0,0.7,0.0
34.7,50.0,0.038461538461538464,0.15384615384615385,0.5,0.15384615384615385,0.15384615384615385
34.7,50.1,0.05555555555555555,0.2222222222222222,0.7222222222222222,0.0,0.0
34.7,50.2,0.0,0.5789473684210527,0.0,0.42105263157894735,0.0
34.7,50.3,0.0,0.0,0.0,1.0,0.0
34.7,50.4,0.0,0.0,0.0,1.0,0.0
34.7,50.5,0.10526315789473684,0.3684210526315789,0.21052631578947367,0.3157894736842105,0.0
34.7,50.6,0.0,0.25,0.0,0.75,0.0
34.7,50.7,0.125,0.5,0.08333333333333333,0.2916666666666667,0.0
34.7,50.8,0.0,0.09090909090909091,0.6363636363636364,0.09090909090909091,0.18181818181818182
34.7,50.9,0.0,0.0,0.0,1.0,0.0
34.7,51.0,0.09090909090909091,0.5909090909090909,0.0,0.3181818181818182,0.0
34.7,51.1,0.0,0.05,0.0,0.95,0.0
34.7,51.2,0.0,0.0,0.0,1.0,0.0
34.8,44.8,1.0,0.0,0.0,0.0,0.0
34.8,44.9,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
34.8,45.0,0.0,0.04,0.68,0.24,0.04
34.8,45.1,0.0,0.0,0.0,1.0,0.0
34.8,45.2,0.0,0.0,1.0,0.0,0.0
34.8,45.3,0.0,0.0,0.0,1.0,0.0
34.8,45.4,0.0,0.0,0.0,1.0,0.0
34.8,45.5,0.0,0.0,0.0,1.0,0.0
34.8,45.6,0.0,0.0,0.0,1.0,0.0
34.8,45.7,0.0,0.0,0.0,1.0,0.0
34.8,45.8,1.0,0.0,0.0,0.0,0.0
34.8,45.9,1.0,0.0,0.0,0.0,0.0
34.8,46.0,1.0,0.0,0.0,0.0,0.0
34.8,46.1,1.0,0.0,0.0,0.0,0.0
34.8,46.2,0.0,0.0,0.0,1.0,0.0
34.8,46.3,0.0,0.0,0.0,1.0,0.0
34.8,46.4,0.0,0.0,0.0,1.0,0.0
34.8,46.5,0.0,0.0,0.0,1.0,0.0
34.8,46.6,0.0,0.0,0.0,1.0,0.0
34.8,46.7,0.0,0.0,0.0,0.75,0.25
34.8,46.8,0.0,0.0,0.0,1.0,0.0
34.8,46.9,0.0,0.0,0.0,1.0,0.0
34.8,47.0,0.0,0.0,0.0,1.0,0.0
34.8,47.1,0.0,0.0,0.0,1.0,0.0
34.8,47.2,0.0,0.0,0.0,1.0,0.0
34.8,47.3,0.0,0.0,0.23809523809523808,0.7619047619047619,0.0
34.8,47.4,0.0,0.0,0.0,1.0,0.0
34.8,47.5,1.0,0.0,0.0,0.0,0.0
34.8,47.6,0.0,0.0,0.0,1.0,0.0
34.8,47.7,0.0,0.0,0.0,1.0,0.0
34.8,47.8,0.0,0.0,0.0,1.0,0.0
34.8,47.9,0.0,0.0,0.0,0.9166666666666666,0.08333333333333333
34.8,48.0,0.0,0.0,0.0,1.0,0.0
34.8,48.1,0.0,0.0,0.0,1.0,0.0
34.8,48.2,0.3125,0.0,0.0,0.6875,0.0
34.8,48.3,0.0,0.0,0.0,1.0,0.0
34.8,48.4,0.0,0.05,0.0,0.9,0.05
34.8,48.5,0.047619047619047616,0.09523809523809523,0.8571428571428571,0.0,0.0
34.8,48.6,0.0,0.5,0.05,0.25,0.2
34.8,48.7,0.0,0.0,0.0,1.0,0.0
34.8,48.8,0.0,0.045454545454545456,0.0,0.9090909090909091,0.045454545454545456
34.8,48.9,0.0,0.0,0.0,1.0,0.0
34.8,49.0,0.0,0.0,0.0,1.0,0.0
34.8,49.1,0.14285714285714285,0.0,0.0,0.7619047619047619,0.09523809523809523
34.8,49.2,0.0,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.0
34.8,49.3,0.0,0.0,0.0,1.0,0.0
34.8,49.4,0.0,0.0,0.0,1.0,0.0
34.8,49.5,0.0,0.0,0.0,1.0,0.0
34.8,49.6,0.0,0.0,0.0,1.0,0.0
34.8,49.7,0.0,0.0,0.0,0.8,0.2
34.8,49.8,0.0,0.0,0.0,1.0,0.0
34.8,49.9,0.0,0.25,0.0,0.0,0.75
34.8,50.0,0.0,0.0,0.0,1.0,0.0
34.8,50.1,0.0,0.0,0.0,1.0,0.0
34.8,50.2,0.0,0.44,0.36,0.16,0.04
34.8,50.3,0.0,0.631578947368421,0.21052631578947367,0.0,0.15789473684210525
34.8,50.4,0.0,0.42105263157894735,0.10526315789473684,0.47368421052631576,0.0
34.8,50.5,0.0,0.48,0.0,0.52,0.0
34.8,50.6,0.0,0.16666666666666666,0.0,0.8333333333333334,0.0
34.8,50.7,0.0,0.0,0.0,1.0,0.0
34.8,50.8,0.09090909090909091,0.09090909090909091,0.8181818181818182,0.0,0.0
34.8,50.9,0.05263157894736842,0.05263157894736842,0.0,0.0,0.8947368421052632
34.8,51.0,0.0,0.0,0.7647058823529411,0.058823529411764705,0.17647058823529413
34.8,51.1,0.0,0.0,0.0,1.0,0.0
34.8,51.2,0.0,0.05263157894736842,0.0,0.9473684210526315,0.0
34.9,44.8,1.0,0.0,0.0,0.0,0.0
34.9,44.9,0.0,0.9047619047619048,0.09523809523809523,0.0,0.0
34.9,45.0,0.0,0.44,0.04,0.4,0.12
34.9,45.1,0.0,0.0,0.0,1.0,0.0
34.9,45.2,0.0,0.0,0.0,1.0,0.0
34.9,45.3,0.0,0.0,0.0,1.0,0.0
34.9,45.4,0.0,0.0,0.0,0.76,0.24
34.9,45.5,0.0,0.0,0.0,1.0,0.0
34.9,45.6,0.0,0.0,0.0,1.0,0.0
34.9,45.7,1.0,0.0,0.0,0.0,0.0
34.9,45.8,1.0,0.0,0.0,0.0,0.0
34.9,45.9,0.92,0.0,0.04,0.0,0.04
34.9,46.0,1.0,0.0,0.0,0.0,0.0
34.9,46.2,1.0,0.0,0.0,0.0,0.0
34.9,46.3,0.0,0.0,0.0,1.0,0.0
34.9,46.4,0.0,0.0,0.0,1.0,0.0
34.9,46.5,0.0,0.0,0.0,1.0,0.0
34.9,46.6,0.0,0.0,0.0,1.0,0.0
34.9,46.7,0.0,0.0,0.0,1.0,0.0
34.9,46.8,0.0,0.0,0.0,1.0,0.0
34.9,46.9,0.0,0.0,0.0,1.0,0.0
34.9,47.0,0.0,0.0,0.0,1.0,0.0
34.9,47.1,0.0,0.0,0.045454545454545456,0.9545454545454546,0.0
34.9,47.2,0.0,0.0,0.0,1.0,0.0
34.9,47.3,0.0,0.0,0.1875,0.8125,0.0
34.9,47.4,0.4,0.16,0.04,0.04,0.36
34.9,47.5,1.0,0.0,0.0,0.0,0.0
34.9,47.6,0.0,0.0,0.0,1.0,0.0
34.9,47.7,0.041666666666666664,0.0,0.0,0.625,0.3333333333333333
34.9,47.8,0.0,0.0,0.0,1.0,0.0
34.9,47.9,0.0,0.0,0.0,0.72,0.28
34.9,48.0,0.0,0.0,0.0,1.0,0.0
34.9,48.1,0.0,0.0,0.0,1.0,0.0
34.9,48.2,0.0,0.0,0.0,1.0,0.0
34.9,48.3,0.0,0.08333333333333333,0.041666666666666664,0.875,0.0
34.9,48.4,0.0,0.0,0.0,0.9047619047619048,0.09523809523809523
34.9,48.5,0.3157894736842105,0.15789473684210525,0.5263157894736842,0.0,0.0
34.9,48.6,0.0,0.0,0.0,1.0,0.0
34.9,48.7,0.0,0.0,0.0,1.0,0.0
34.9,48.8,0.0,0.0,0.0,1.0,0.0
34.9,48.9,0.0,0.0,0.0,0.85,0.15
34.9,49.0,0.0,0.0,0.0,1.0,0.0
34.9,49.1,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0
34.9,49.2,0.0,0.2,0.04,0.76,0.0
34.9,49.3,0.0,0.0,0.0,1.0,0.0
34.9,49.4,0.0,0.0,0.0,1.0,0.0
34.9,49.5,0.0,0.0,0.0,1.0,0.0
34.9,49.6,0.0,0.0,0.0,1.0,0.0
34.9,49.7,0.0,0.038461538461538464,0.0,0.9615384615384616,0.0
34.9,49.8,0.0,0.0,0.0,1.0,0.0
34.9,49.9,0.0,0.0,0.0,1.0,0.0
34.9,50.0,0.0,0.0,0.0,1.0,0.0
34.9,50.1,0.0,0.0,0.0,1.0,0.0
34.9,50.2,0.0,0.20833333333333334,0.0,0.7916666666666666,0.0
34.9,50.3,0.0,0.0,0.0,0.0,1.0
34.9,50.4,0.0,0.4583333333333333,0.0,0.5,0.041666666666666664
34.9,50.5,0.125,0.125,0.0,0.625,0.125
34.9,50.6,0.0,0.15384615384615385,0.0,0.8461538461538461,0.0
34.9,50.7,0.0,0.05555555555555555,0.0,0.9444444444444444,0.0
34.9,50.8,0.0,0.21052631578947367,0.0,0.7894736842105263,0.0
34.9,50.9,0.0,0.0,0.0,1.0,0.0
34.9,51.0,0.0,0.6875,0.0,0.3125,0.0
34.9,51.1,0.0,0.16666666666666666,0.041666666666666664,0.75,0.041666666666666664
34.9,51.2,0.0,0.0,0.0,1.0,0.0
35.0,44.8,1.0,0.0,0.0,0.0,0.0
35.0,44.9,0.0,0.36363636363636365,0.13636363636363635,0.5,0.0
35.0,45.0,0.0,0.5,0.08333333333333333,0.4166666666666667,0.0
35.0,45.1,0.0,0.0,0.0,1.0,0.0
35.0,45.2,0.0,0.0,0.0,1.0,0.0
35.0,45.3,0.0,0.0,0.0,1.0,0.0
35.0,45.4,0.0,0.0,0.9166666666666666,0.08333333333333333,0.0
35.0,45.5,0.0,0.0,0.0,1.0,0.0
35.0,45.6,0.0,0.0,0.0,1.0,0.0
35.0,45.7,0.5,0.0,0.5,0.0,0.0
35.0,45.8,1.0,0.0,0.0,0.0,0.0
35.0,46.1,0.375,0.0,0.625,0.0,0.0
35.0,46.2,1.0,0.0,0.0,0.0,0.0
35.0,46.3,0.0,0.0,0.0,1.0,0.0
35.0,46.4,0.0,0.0,0.047619047619047616,0.8095238095238095,0.14285714285714285
35.0,46.5,0.0,0.0,0.0,0.9473684210526315,0.05263157894736842
35.0,46.6,0.0,0.0,0.0,1.0,0.0
35.0,46.7,0.0,0.0,0.0,1.0,0.0
35.0,46.8,0.0,0.0,0.0,1.0,0.0
35.0,46.9,0.0,0.0,0.0,1.0,0.0
35.0,47.0,0.0,0.0,0.0,1.0,0.0
35.0,47.1,0.0,0.0,0.0,1.0,0.0
35.0,47.2,0.0,0.0,0.0,1.0,0.0
35.0,47.3,0.0,0.0,0.0,1.0,0.0
35.0,47.4,0.32,0.24,0.32,0.0,0.12
35.0,47.6,0.0,0.0,0.0,1.0,0.0
35.0,47.7,0.0,0.0,0.0,0.8888888888888888,0.1111111111111111
35.0,47.8,0.0,0.0,0.0,1.0,0.0
35.0,47.9,0.0,0.05,0.2,0.4,0.35
35.0,48.0,0.0,0.05263157894736842,0.0,0.9473684210526315,0.0
35.0,48.1,0.0,0.18181818181818182,0.0,0.8181818181818182,0.0
35.0,48.2,0.0,0.0,0.0,1.0,0.0
35.0,48.3,0.0,0.0,0.0,1.0,0.0
35.0,48.4,0.0,0.0,0.0,0.0,1.0
35.0,48.5,0.10526315789473684,0.0,0.0,0.0,0.8947368421052632
35.0,48.6,0.0,0.0,0.0,1.0,0.0
35.0,48.7,0.0,0.0,0.5555555555555556,0.4444444444444444,0.0
35.0,48.8,0.0,0.0,0.0,0.8636363636363636,0.13636363636363635
35.0,48.9,0.0,0.0,0.0,1.0,0.0
35.0,49.0,0.0,0.0,0.0,1.0,0.0
35.0,49.1,0.0,0.0,0.0,1.0,0.0
35.0,49.2,0.0,0.0,0.0,1.0,0.0
35.0,49.3,0.0,0.0,0.0,1.0,0.0
35.0,49.4,0.0,0.0,0.0,1.0,0.0
35.0,49.5,0.0,0.0,0.0,1.0,0.0
35.0,49.6,0.0,0.0,0.058823529411764705,0.9411764705882353,0.0
35.0,49.7,0.0,0.125,0.125,0.625,0.125
35.0,49.8,0.0,0.0625,0.0,0.9375,0.0
35.0,49.9,0.0,0.0,0.32,0.68,0.0
35.0,50.0,0.0,0.1875,0.0625,0.6875,0.0625
35.0,50.1,0.0,0.0,0.0,1.0,0.0
35.0,50.2,0.0,0.05263157894736842,0.05263157894736842,0.8947368421052632,0.0
35.0,50.3,0.0,0.0,0.0,1.0,0.0
35.0,50.4,0.0,0.7222222222222222,0.2777777777777778,0.0,0.0
35.0,50.5,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0
35.0,50.6,0.0,0.2631578947368421,0.05263157894736842,0.3157894736842105,0.3684210526315789
35.0,50.7,0.0,0.08333333333333333,0.0,0.9166666666666666,0.0
35.0,50.8,0.0,0.375,0.0,0.625,0.0
35.0,50.9,0.0,0.64,0.0,0.36,0.0
35.0,51.0,0.0,1.0,0.0,0.0,0.0
35.0,51.1,0.0,0.0,0.0,1.0,0.0
35.0,51.2,0.0,0.0,0.0,1.0,0.0
35.1,44.8,0.96,0.0,0.04,0.0,0.0
35.1,44.9,0.0,0.9523809523809523,0.047619047619047616,0.0,0.0
35.1,45.0,0.0,1.0,0.0,0.0,0.0
35.1,45.1,0.0,0.0,0.047619047619047616,0.7619047619047619,0.19047619047619047
35.1,45.2,0.0,0.0,0.0,0.88,0.12
35.1,45.3,0.0,0.0,0.0,1.0,0.0
35.1,45.4,1.0,0.0,0.0,0.0,0.0
35.1,45.5,0.05555555555555555,0.0,0.9444444444444444,0.0,0.0
35.1,45.6,0.16,0.0,0.84,0.0,0.0
35.1,46.1,1.0,0.0,0.0,0.0,0.0
35.1,46.3,0.52,0.0,0.0,0.48,0.0
35.1,46.4,0.0,0.0,0.09523809523809523,0.9047619047619048,0.0
35.1,46.5,0.0,0.0,0.0,1.0,0.0
35.1,46.6,0.0,0.0,0.0,1.0,0.0
35.1,46.7,0.0,0.0,0.0,1.0,0.0
35.1,46.8,0.0,0.0,0.0,1.0,0.0
35.1,46.9,0.0,0.0,0.0,1.0,0.0
35.1,47.0,0.0,0.0,0.0,1.0,0.0
35.1,47.1,0.0,0.0,0.0,1.0,0.0
35.1,47.2,0.0,0.0,0.0,0.8421052631578947,0.15789473684210525
35.1,47.3,0.0,0.0,0.0,1.0,0.0
35.1,47.4,0.0,0.16666666666666666,0.0,0.8333333333333334,0.0
35.1,47.5,1.0,0.0,0.0,0.0,0.0
35.1,47.6,1.0,0.0,0.0,0.0,0.0
35.1,47.7,0.0,0.043478260869565216,0.0,0.9565217391304348,0.0
35.1,47.8,0.17647058823529413,0.23529411764705882,0.5882352941176471,0.0,0.0
35.1,47.9,0.76,0.24,0.0,0.0,0.0
35.1,48.0,0.0,0.09523809523809523,0.0,0.9047619047619048,0.0
35.1,48.1,0.0,0.0,0.0625,0.9375,0.0
35.1,48.2,0.0,0.25,0.0,0.75,0.0
35.1,48.3,0.0,0.0,0.0,1.0,0.0
35.1,48.4,0.9545454545454546,0.0,0.0,0.0,0.045454545454545456
35.1,48.5,0.05263157894736842,0.0,0.05263157894736842,0.0,0.8947368421052632
35.1,48.6,0.0,0.09523809523809523,0.0,0.9047619047619048,0.0
35.1,48.7,0.0,0.0,0.0,1.0,0.0
35.1,48.8,0.0,0.0,0.0,1.0,0.0
35.1,48.9,0.0,0.0,0.0,1.0,0.0
35.1,49.0,0.0,0.0,0.0,1.0,0.0
35.1,49.1,0.0,0.0,0.0,1.0,0.0
35.1,49.2,0.0,0.0,0.0,1.0,0.0
35.1,49.3,0.0,0.45454545454545453,0.2727272727272727,0.22727272727272727,0.045454545454545456
35.1,49.4,0.0,0.0,0.0,0.9473684210526315,0.05263157894736842
35.1,49.5,0.0,0.0,0.0,1.0,0.0
35.1,49.6,0.0,0.0,0.0,1.0,0.0
35.1,49.7,0.0,0.24,0.56,0.16,0.04
35.1,49.8,0.0,0.0,0.0,1.0,0.0
35.1,49.9,0.0,0.0,0.0,1.0,0.0
35.1,50.0,0.0,1.0,0.0,0.0,0.0
35.1,50.1,0.0,0.05,0.05,0.9,0.0
35.1,50.2,0.0,0.0,0.0,1.0,0.0
35.1,50.3,0.0,0.0,0.0,1.0,0.0
35.1,50.4,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0
35.1,50.5,0.0,1.0,0.0,0.0,0.0
35.1,50.6,0.04,0.08,0.0,0.88,0.0
35.1,50.7,0.0,0.23809523809523808,0.0,0.7619047619047619,0.0
35.1,50.8,0.0,0.0,0.25,0.75,0.0
35.1,50.9,0.0,0.96,0.04,0.0,0.0
35.1,51.0,0.0,0.125,0.6875,0.0,0.1875
35.1,51.1,0.0,0.2916666666666667,0.041666666666666664,0.6666666666666666,0.0
35.1,51.2,0.0,0.0,0.0,1.0,0.0
35.2,44.9,1.0,0.0,0.0,0.0,0.0
35.2,45.0,0.0,0.0,1.0,0.0,0.0
35.2,45.1,0.0,0.0,0.0,0.9523809523809523,0.047619047619047616
35.2,45.2,0.0,0.0,0.0,0.72,0.28
35.2,45.3,0.0,0.0,0.0,1.0,0.0
35.2,45.5,1.0,0.0,0.0,0.0,0.0
35.2,45.6,1.0,0.0,0.0,0.0,0.0
35.2,46.4,0.0,0.0,0.0,1.0,0.0
35.2,46.5,0.0,0.0,0.0,1.0,0.0
35.2,46.6,0.0,0.0,0.05,0.9,0.05
35.2,46.7,0.0,0.0,0.0,1.0,0.0
35.2,46.8,0.0,0.0,0.0,1.0,0.0
35.2,46.9,0.0,0.0,0.09523809523809523,0.6666666666666666,0.23809523809523808
35.2,47.0,0.0,0.0,0.0,1.0,0.0
35.2,47.1,0.0,0.0,0.0,1.0,0.0
35.2,47.2,0.0,0.0,0.0,1.0,0.0
35.2,47.3,0.0,0.0,0.0,1.0,0.0
35.2,47.4,0.0,0.0,0.0,1.0,0.0
35.2,47.5,1.0,0.0,0.0,0.0,0.0
35.2,47.6,1.0,0.0,0.0,0.0,0.0
35.2,47.7,0.0,0.0,1.0,0.0,0.0
35.2,47.8,0.0,0.0,0.0,0.0,1.0
35.2,47.9,0.0,0.0,0.5833333333333334,0.125,0.2916666666666667
35.2,48.0,0.0,0.0,0.0,1.0,0.0
35.2,48.1,0.0,0.5,0.0,0.5,0.0
35.2,48.2,0.6666666666666666,0.08333333333333333,0.041666666666666664,0.0,0.20833333333333334
35.2,48.3,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0
35.2,48.4,0.0,0.09523809523809523,0.19047619047619047,0.7142857142857143,0.0
35.2,48.5,0.08695652173913043,0.0,0.043478260869565216,0.08695652173913043,0.782608695652174
35.2,48.6,0.1,0.0,0.9,0.0,0.0
35.2,48.7,0.0,0.0,0.0,1.0,0.0
35.2,48.8,0.0,0.0,0.0,0.9444444444444444,0.05555555555555555
35.2,48.9,0.0,0.0,0.0,1.0,0.0
35.2,49.0,0.0,0.041666666666666664,0.0,0.9583333333333334,0.0
35.2,49.1,0.0,0.0,0.0,0.45,0.55
35.2,49.2,0.0,0.3333333333333333,0.25,0.4166666666666667,0.0
35.2,49.3,0.0,0.1875,0.0,0.8125,0.0
35.2,49.4,0.0,0.0,0.0,1.0,0.0
35.2,49.5,0.0,0.0,0.0,1.0,0.0
35.2,49.6,0.0,0.0,0.0,1.0,0.0
35.2,49.7,0.32,0.0,0.0,0.68,0.0
35.2,49.8,0.11764705882352941,0.8823529411764706,0.0,0.0,0.0
35.2,49.9,0.0,0.0,0.0,1.0,0.0
35.2,50.0,0.0,0.0,0.0,1.0,0.0
35.2,50.1,0.0,0.8421052631578947,0.0,0.15789473684210525,0.0
35.2,50.2,0.0,0.0,0.0,1.0,0.0
35.2,50.3,0.0,0.0,0.0,1.0,0.0
35.2,50.4,0.0,0.0,0.0,1.0,0.0
35.2,50.5,0.0,0.8571428571428571,0.0,0.14285714285714285,0.0
35.2,50.6,0.0,0.3333333333333333,0.08333333333333333,0.25,0.3333333333333333
35.2,50.7,0.0,0.0,0.0,1.0,0.0
35.2,50.8,0.0,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.0
35.2,50.9,0.0,0.34782608695652173,0.0,0.6521739130434783,0.0
35.2,51.0,0.0,0.23529411764705882,0.35294117647058826,0.4117647058823529,0.0
35.2,51.1,0.0,0.2,0.0,0.8,0.0
35.3,44.9,1.0,0.0,0.0,0.0,0.0
35.3,45.0,0.0,0.0,1.0,0.0,0.0
35.3,45.1,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0
35.3,45.2,0.0,0.0,0.0,0.9130434782608695,0.08695652173913043
35.3,45.3,0.6363636363636364,0.0,0.0,0.36363636363636365,0.0
35.3,45.4,0.96,0.0,0.04,0.0,0.0
35.3,45.5,1.0,0.0,0.0,0.0,0.0
