OBLAST_ID,ACQ_DATE,TEMPERATURE_2M_MAX (°C),TEMPERATURE_2M_MIN (°C),TEMPERATURE_2M_MEAN (°C),RAIN_SUM (MM),SNOWFALL_SUM (CM),WIND_DIRECTION_10M_DOMINANT (°),CLOUD_COVER (%),YEAR
UA18,2023-01-11,-2.4780002,-7.778,-4.4821663,0.0,0.0,165.41278,66.64167,2023
UA77,2023-01-11,1.1175,-3.0825,-1.4074999,0.0,0.0,113.936165,99.40417,2023
UA61,2023-01-11,2.4695,-3.6805,-1.9013332,0.1,0.0,164.17435,96.5875,2023
UA09,2023-01-11,-2.074,-10.074,-4.6490006,0.0,0.0,111.551704,50.4875,2023
UA14,2023-01-11,-0.72099996,-8.9210005,-3.9605837,0.0,0.0,114.75812,47.899998,2023
UA74,2023-01-11,-3.2715,-8.3715,-5.8465,0.0,0.0,158.83707,87.90417,2023
UA56,2023-01-11,3.661,-3.639,-1.1056666,0.0,0.0,167.41475,94.479164,2023
UA35,2023-01-11,-1.056,-8.7560005,-5.6684995,0.0,0.0,104.07605,31.300001,2023
UA51,2023-01-11,1.3549999,-1.745,-0.095,0.6,0.07,58.683773,100.0,2023
UA65,2023-01-11,2.4855,-4.3645,-2.1686666,0.0,0.0,71.21176,50.620834,2023
UA30,2023-01-11,-3.1425,-9.092501,-6.402916,0.0,0.0,151.73427,68.7375,2023
UA43,2023-01-11,4.1785,-1.7715001,-0.0006666233,0.0,0.0,79.95971,35.05,2023
UA53,2023-01-11,-1.9755,-8.7255,-5.9838333,0.0,0.0,117.832344,26.3125,2023
UA40,2023-01-11,9.417,0.467,6.0649166,0.0,0.0,105.83246,28.450003,2023
UA05,2023-01-11,-2.2979999,-7.198,-5.0542493,0.2,0.07,156.31018,66.9,2023
UA07,2023-01-11,5.513,-3.237,0.35466668,0.0,0.0,178.96059,91.12917,2023
UA46,2023-01-11,6.1410003,-1.5090001,1.5451669,0.0,0.0,184.88,83.487495,2023
UA71,2023-01-11,-3.265,-8.214999,-5.99,0.0,0.0,118.90648,40.654167,2023
UA12,2023-01-11,0.8865,-7.7635,-4.536417,0.0,0.0,101.33366,15.975001,2023
UA48,2023-01-11,1.75,-5.65,-3.0,0.0,0.0,64.91162,42.425003,2023
UA26,2023-01-11,3.2865,-1.7135,-0.3218334,0.1,0.0,130.54333,97.00833,2023
UA32,2023-01-11,-3.1425,-9.092501,-6.402916,0.0,0.0,151.73427,68.7375,2023
UA23,2023-01-11,1.9760001,-5.724,-3.0844166,0.0,0.0,97.99552,25.987501,2023
UA21,2023-01-11,6.773,3.823,5.0646667,0.1,0.0,142.69185,53.30417,2023
UA63,2023-01-11,-1.7135,-8.6635,-5.4093337,0.0,0.0,125.87165,45.583332,2023
UA68,2023-01-11,-0.26450002,-4.9144998,-3.3769999,0.0,0.0,166.8183,94.62083,2023
UA59,2023-01-11,-3.4545,-8.8545,-6.321167,0.0,0.0,142.592,55.275005,2023
UA59,2023-01-12,-1.4045,-4.6545,-2.9982498,0.0,0.0,154.42381,66.629166,2023
UA46,2023-01-12,6.691,0.39100003,2.6639166,0.0,0.0,193.2802,33.654167,2023
UA30,2023-01-12,-1.1425,-6.5425,-3.900833,0.0,0.0,158.53761,63.82083,2023
UA51,2023-01-12,0.955,-1.695,-0.31375003,0.0,0.0,47.29562,98.775,2023
UA53,2023-01-12,-0.9755,-4.8754997,-2.7171667,0.0,0.0,125.708855,56.19583,2023
UA09,2023-01-12,-0.224,-3.424,-1.9948334,0.0,0.0,99.36337,90.15,2023
UA12,2023-01-12,0.3365,-4.8135,-1.8301669,0.0,0.0,106.13507,32.133335,2023
UA14,2023-01-12,0.629,-2.4710002,-1.3751665,0.0,0.0,98.97947,90.25417,2023
UA43,2023-01-12,2.5284998,-1.5715001,-0.04233329,0.0,0.0,75.35853,30.462502,2023
UA21,2023-01-12,5.9729996,2.573,3.9750834,0.2,0.0,155.39638,82.112495,2023
UA40,2023-01-12,8.167,2.617,5.848251,0.0,0.0,309.94263,40.0125,2023
UA63,2023-01-12,-0.91349995,-3.5135002,-2.2843337,0.0,0.0,129.03271,84.49167,2023
UA32,2023-01-12,-1.1425,-6.5425,-3.900833,0.0,0.0,158.53761,63.82083,2023
UA56,2023-01-12,4.061,-2.339,-0.35566673,0.0,0.0,175.20775,56.45,2023
UA18,2023-01-12,0.022,-3.2280002,-1.7280002,0.0,0.0,177.394,98.59167,2023
UA77,2023-01-12,2.9175,-1.9325,-0.30333343,0.0,0.0,113.63515,90.541664,2023
UA68,2023-01-12,0.13549998,-3.3144999,-2.0165832,0.0,0.0,175.56624,99.80833,2023
UA05,2023-01-12,-0.348,-3.748,-2.09175,0.0,0.0,173.54878,100.0,2023
UA65,2023-01-12,0.5355,-4.6644998,-2.341583,0.0,0.0,64.832146,44.291668,2023
UA71,2023-01-12,-2.165,-6.815,-4.550417,0.0,0.0,134.79465,39.4875,2023
UA35,2023-01-12,-1.756,-7.806,-4.5851665,0.0,0.0,115.77318,35.0,2023
UA26,2023-01-12,6.4865,-3.1135,0.10108321,0.0,0.0,133.94366,83.89167,2023
UA23,2023-01-12,1.2260001,-4.674,-1.8406667,0.0,0.0,87.29461,39.5875,2023
UA61,2023-01-12,2.8695,-2.8805,-0.80758333,0.0,0.0,168.64758,87.475,2023
UA74,2023-01-12,-1.6715,-5.4715,-4.0339994,0.1,0.0,163.73505,63.533337,2023
UA07,2023-01-12,5.163,-1.287,0.79425,0.0,0.0,184.25641,35.675,2023
UA48,2023-01-12,1.0,-4.8,-2.2416666,0.0,0.0,63.477703,50.645832,2023
UA05,2023-01-13,1.202,-1.7479999,-0.8355,0.0,0.0,192.32074,97.88333,2023
UA23,2023-01-13,0.676,-2.324,-1.0031666,0.0,0.28,52.06193,90.583336,2023
UA48,2023-01-13,1.0,-1.6,-0.5520833,0.0,0.0,39.96617,67.17917,2023
UA14,2023-01-13,-0.571,-2.421,-1.6272501,0.0,0.84,88.81884,95.0625,2023
UA30,2023-01-13,0.10749999,-2.2925,-1.6383333,0.0,0.0,172.70522,84.95417,2023
UA74,2023-01-13,-0.5715,-2.9215,-2.0298333,0.0,0.0,171.83286,94.112495,2023
UA56,2023-01-13,4.161,-1.4890001,1.1505834,0.0,0.0,210.62831,44.1875,2023
UA65,2023-01-13,1.2355001,-2.8645,-1.0645,0.0,0.0,52.978405,74.770836,2023
UA32,2023-01-13,0.10749999,-2.2925,-1.6383333,0.0,0.0,172.70522,84.95417,2023
UA71,2023-01-13,-0.215,-2.765,-1.6983336,0.0,0.07,154.01747,75.77917,2023
UA68,2023-01-13,1.3855,-1.6645,-0.79783326,0.0,0.0,194.25139,94.15,2023
UA18,2023-01-13,2.072,-1.328,-0.23633336,0.0,0.0,198.15956,96.42917,2023
UA40,2023-01-13,5.517,1.4169999,3.7544997,0.0,0.0,336.5826,46.666668,2023
UA51,2023-01-13,1.3549999,-0.445,0.3820833,0.0,0.0,46.77285,91.75417,2023
UA12,2023-01-13,0.6865,-3.3135,-1.1176666,0.0,0.0,76.396324,95.65417,2023
UA61,2023-01-13,3.0695,-2.6305,0.14866664,0.0,0.0,185.04236,70.47083,2023
UA07,2023-01-13,5.363,0.063,2.2671666,0.70000005,0.0,204.3907,37.795834,2023
UA35,2023-01-13,-0.606,-3.056,-1.8747498,0.0,0.0,99.49926,89.00417,2023
UA53,2023-01-13,0.27449998,-3.9754999,-2.0338333,0.0,0.0,111.60108,96.7875,2023
UA77,2023-01-13,2.2675,-1.4825001,-0.090833366,0.0,0.0,127.41337,86.025,2023
UA21,2023-01-13,6.1730003,3.373,4.5750833,3.5,0.0,148.11906,92.5,2023
UA59,2023-01-13,-0.2545,-2.6545,-1.9545001,0.0,0.0,145.65181,96.6,2023
UA63,2023-01-13,-0.7635,-2.6135,-2.0259998,0.0,0.0,113.75503,94.67917,2023
UA46,2023-01-13,6.441,1.091,3.6451674,0.5,0.0,223.01366,50.329166,2023
UA09,2023-01-13,-0.87399995,-3.274,-2.2323332,0.0,0.0,94.83094,91.37083,2023
UA26,2023-01-13,3.5865002,-2.0635,0.97191674,0.3,0.0,134.56046,56.36667,2023
UA43,2023-01-13,1.5285001,-1.1715,-0.32775006,0.0,0.0,47.74599,77.683334,2023
UA23,2023-01-14,0.026,-3.174,-1.5344167,0.0,0.14,336.13477,90.9125,2023
UA30,2023-01-14,0.5075,-2.1425,-1.2862499,0.0,0.0,160.95108,97.049995,2023
UA71,2023-01-14,0.23500001,-2.265,-1.2795832,0.0,0.0,146.337,97.333336,2023
UA26,2023-01-14,5.3865,-0.6635,1.2927499,0.0,0.0,141.18997,90.24167,2023
UA68,2023-01-14,0.43549997,-1.9145,-1.0457501,0.0,0.0,169.45824,96.61667,2023
UA48,2023-01-14,1.15,-1.1,-0.35416666,0.0,0.0,109.52185,97.725,2023
UA51,2023-01-14,3.105,-0.545,1.0091666,0.1,0.14,208.68619,98.19167,2023
UA32,2023-01-14,0.5075,-2.1425,-1.2862499,0.0,0.0,160.95108,97.049995,2023
UA12,2023-01-14,-0.6635,-3.2135,-2.0155833,0.0,0.07,44.311905,89.25,2023
UA07,2023-01-14,4.213,-0.587,0.9213335,0.0,0.0,177.43053,67.4,2023
UA56,2023-01-14,1.961,-1.4890001,-0.20775001,0.0,0.0,174.35405,80.02917,2023
UA77,2023-01-14,5.7175,-2.4825,0.32166657,0.0,0.0,132.7852,91.09167,2023
UA21,2023-01-14,4.823,2.573,4.0209165,0.90000004,0.0,163.11922,92.59583,2023
UA40,2023-01-14,3.967,0.467,2.0420003,0.0,0.0,15.366126,88.01666,2023
UA74,2023-01-14,-0.6715,-2.5715,-1.7964998,0.0,0.07,162.42686,98.325005,2023
UA65,2023-01-14,1.0355,-1.5144999,-0.5874167,0.0,0.0,25.277674,91.5625,2023
UA46,2023-01-14,5.241,0.19100001,2.5639164,0.1,0.0,193.93782,56.825,2023
UA09,2023-01-14,0.076000005,-3.524,-2.2073328,0.0,0.77,102.02788,90.025,2023
UA63,2023-01-14,-2.0135002,-3.5635,-2.79475,0.0,0.14,101.72365,91.975,2023
UA61,2023-01-14,1.4195,-2.4805,-0.7909167,0.0,0.0,162.65964,88.35,2023
UA59,2023-01-14,-1.1545,-4.8045,-3.1503327,0.0,0.0,137.4342,98.49167,2023
UA43,2023-01-14,1.3285,-2.6715,-0.68608326,0.0,0.0,329.3494,87.575005,2023
UA05,2023-01-14,3.252,-1.898,-0.6021666,0.0,0.0,174.01746,96.47083,2023
UA14,2023-01-14,-1.021,-2.4710002,-1.9439164,0.0,0.97999996,84.00562,91.12917,2023
UA53,2023-01-14,-0.87549996,-5.2255,-3.5609167,0.0,0.0,93.49837,87.737495,2023
UA35,2023-01-14,0.594,-2.356,-1.520583,0.0,0.0,142.68292,97.70416,2023
UA18,2023-01-14,1.972,-1.3779999,-0.27800003,0.0,0.0,182.3437,96.541664,2023
UA18,2023-01-15,2.072,-1.8779999,-0.1946667,0.0,0.0,172.77826,89.1625,2023
UA48,2023-01-15,4.7,-0.45,2.1812499,0.0,0.0,152.25336,93.6,2023
UA56,2023-01-15,2.8109999,-0.289,0.87975,1.3000001,0.7,174.39522,80.395836,2023
UA77,2023-01-15,1.5675,-4.3824997,-0.7283333,0.5,0.21000001,119.39826,29.9625,2023
UA59,2023-01-15,-0.75450003,-4.6545,-2.8003333,0.0,0.35000002,157.35803,81.8375,2023
UA09,2023-01-15,0.57600003,-1.324,-0.68025,0.0,0.49,171.94403,97.875,2023
UA68,2023-01-15,0.98550004,-1.4645,-0.69574994,0.0,0.21000001,158.9169,94.737495,2023
UA35,2023-01-15,2.0440001,-2.006,0.17733325,0.0,0.0,160.50247,89.9625,2023
UA07,2023-01-15,3.563,0.513,1.6963333,2.6,1.05,177.94678,47.150005,2023
UA43,2023-01-15,6.4785004,-0.8715,1.4555835,0.0,0.0,110.4329,86.6625,2023
UA63,2023-01-15,-1.1135,-3.9635,-2.534333,0.0,0.07,149.06703,97.21667,2023
UA61,2023-01-15,1.4695001,-1.4305,-0.22841667,0.7,1.12,150.24617,98.012505,2023
UA21,2023-01-15,5.273,2.773,4.0084167,9.4,0.0,130.88109,99.12083,2023
UA53,2023-01-15,-0.2255,-5.3255,-2.540083,0.0,0.48999998,156.85371,75.4375,2023
UA12,2023-01-15,0.8365,-3.2635002,-1.1635,0.0,0.0,162.45091,90.958336,2023
UA32,2023-01-15,1.7574999,-1.9925001,-0.34041664,1.0,0.14,163.38245,90.15,2023
UA40,2023-01-15,8.266999,1.4169999,5.733667,0.0,0.0,153.34818,63.9875,2023
UA51,2023-01-15,6.955,3.405,5.4320836,0.0,0.0,180.11821,95.125,2023
UA30,2023-01-15,1.7574999,-1.9925001,-0.34041664,1.0,0.14,163.38245,90.15,2023
UA23,2023-01-15,2.976,-4.024,-0.5614999,0.0,0.0,139.53358,78.75,2023
UA14,2023-01-15,0.579,-2.521,-1.221,0.0,0.0,168.41936,97.549995,2023
UA74,2023-01-15,0.9285,-2.3715,-0.7465,0.3,0.7,165.59117,90.82916,2023
UA26,2023-01-15,2.7865,-0.3135,1.2323334,3.3999991,0.07,129.96992,42.070835,2023
UA65,2023-01-15,5.8855,-0.81450003,1.7355,0.0,0.0,140.50047,94.61667,2023
UA46,2023-01-15,3.9910002,0.841,2.0118334,6.4,1.5400001,172.3078,65.887505,2023
UA05,2023-01-15,2.502,-1.5979999,0.12491668,0.0,0.0,164.00798,86.8125,2023
UA71,2023-01-15,2.735,-1.365,0.5725,0.0,0.0,161.38673,89.5875,2023
UA12,2023-01-16,5.3364997,-0.5635,2.2698333,4.3999996,0.0,151.29578,92.40833,2023
UA43,2023-01-16,12.7285,0.5785,5.6410003,0.0,0.0,150.49849,36.675,2023
UA51,2023-01-16,9.8550005,6.855,8.104999,0.3,0.0,181.55215,96.375,2023
UA46,2023-01-16,6.991,0.991,3.5660002,1.0000001,0.21000001,171.80017,97.637505,2023
UA21,2023-01-16,6.773,4.123,5.0917506,12.0,0.14,151.0187,99.27917,2023
UA77,2023-01-16,8.867499,0.3175,3.763333,0.0,0.0,148.38214,87.637505,2023
UA40,2023-01-16,12.467,7.117,10.194084,0.1,0.0,153.3793,46.600002,2023
UA65,2023-01-16,10.935499,1.3855,6.2355003,1.0,0.0,160.74632,93.96667,2023
UA74,2023-01-16,4.1785,0.7785,2.1035001,4.7000003,0.49,153.48033,98.37083,2023
UA56,2023-01-16,5.811,0.56100005,2.636,0.9,0.0,161.27246,100.0,2023
UA18,2023-01-16,5.522,2.422,3.907417,0.8,0.0,164.73672,100.0,2023
UA32,2023-01-16,5.5575,1.9075,3.35125,7.4,0.42000002,153.3638,98.862495,2023
UA07,2023-01-16,5.413,0.61300004,2.4463334,1.0,0.0,161.37828,100.0,2023
UA14,2023-01-16,4.679,-2.071,0.8852499,0.0,0.0,142.71289,87.30833,2023
UA61,2023-01-16,5.0195,-0.2305,1.8820001,0.0,0.0,152.95547,100.0,2023
UA09,2023-01-16,3.576,-3.174,0.090583265,0.0,0.0,131.77434,86.5,2023
UA30,2023-01-16,5.5575,1.9075,3.35125,7.4,0.42000002,153.3638,98.862495,2023
UA23,2023-01-16,6.176,-0.224,2.8843334,1.1,0.0,135.26813,79.07083,2023
UA48,2023-01-16,9.4,3.45,6.447916,1.2,0.0,163.32445,95.59167,2023
UA59,2023-01-16,2.2955,-0.75450003,0.9684167,1.1,0.07,148.59293,94.80417,2023
UA68,2023-01-16,5.2855,1.1355,2.6104999,0.2,0.0,162.02452,100.0,2023
UA35,2023-01-16,6.5439997,1.694,4.1565003,12.5,0.0,154.18127,95.90833,2023
UA71,2023-01-16,6.685,2.135,4.1766663,2.8999999,0.0,154.91992,96.77917,2023
UA63,2023-01-16,2.5865002,-1.4135,0.38025007,0.0,0.0,140.97469,94.73334,2023
UA05,2023-01-16,6.902,2.402,4.3540835,0.2,0.0,165.52084,99.583336,2023
UA26,2023-01-16,8.2865,-0.16350001,3.0823333,0.0,0.0,141.0268,98.71667,2023
UA53,2023-01-16,3.6745,-0.7255,1.4120002,0.3,0.0,148.52797,93.85,2023
UA40,2023-01-17,14.516999,11.417,12.983666,3.8,0.0,153.0321,60.25417,2023
UA71,2023-01-17,10.635,5.835,8.193334,1.5999999,0.0,160.3508,98.68333,2023
UA05,2023-01-17,10.402,1.702,6.1395,0.2,0.0,162.40628,67.67917,2023
UA14,2023-01-17,6.1289997,1.429,3.0415,3.9,0.0,148.68382,52.225002,2023
UA46,2023-01-17,9.341,3.141,5.9035015,6.2999997,0.90999997,173.79532,86.541664,2023
UA74,2023-01-17,8.4785,3.9785001,6.2639174,3.4,0.0,153.74472,99.36667,2023
UA51,2023-01-17,11.405001,7.555,9.500834,0.0,0.0,187.29193,62.204166,2023
UA23,2023-01-17,7.426,4.926,5.9489174,5.7,0.0,141.57547,81.316666,2023
UA26,2023-01-17,12.486501,3.7865,7.078167,1.8,0.0,162.74724,73.137505,2023
UA61,2023-01-17,9.169499,1.1695,5.1715837,3.1,0.0,155.5366,60.69167,2023
UA30,2023-01-17,9.0075,4.9575,6.936667,0.90000004,0.0,154.7386,98.512505,2023
UA09,2023-01-17,3.776,-1.824,0.45308337,0.2,0.0,131.34764,56.191666,2023
UA65,2023-01-17,12.435499,7.9354997,10.0355,2.0,0.0,173.82608,81.65833,2023
UA12,2023-01-17,7.8865,4.1865,5.886499,4.8,0.0,157.17839,77.387505,2023
UA68,2023-01-17,9.185499,0.7355,5.2875824,0.3,0.0,162.9491,71.799995,2023
UA63,2023-01-17,3.9365,1.8865,2.83025,11.3,0.0,142.92812,84.0875,2023
UA43,2023-01-17,14.9285,7.7785,10.899334,4.2,0.0,164.57246,55.720837,2023
UA35,2023-01-17,10.7439995,5.2939997,8.214832,2.9,0.0,163.10466,99.31667,2023
UA07,2023-01-17,8.863,1.763,5.16925,7.0,0.0,164.3717,62.475002,2023
UA32,2023-01-17,9.0075,4.9575,6.936667,0.90000004,0.0,154.7386,98.512505,2023
UA77,2023-01-17,13.2675,3.5175,7.765417,0.4,0.0,149.06209,57.6875,2023
UA53,2023-01-17,7.5745,3.2745001,5.495333,5.7,0.0,155.80319,92.041664,2023
UA59,2023-01-17,5.1454997,2.4955,3.9225836,3.2,0.0,150.07549,98.6625,2023
UA21,2023-01-17,8.922999,3.973,6.9875846,20.000004,0.0,150.38528,96.78333,2023
UA48,2023-01-17,11.4,6.7,9.099999,2.3,0.0,173.09271,82.237495,2023
UA56,2023-01-17,9.211,1.0109999,5.388083,1.7000002,0.0,166.62415,55.358334,2023
UA18,2023-01-17,9.222,1.2720001,5.651167,1.0,0.0,163.1847,76.112495,2023
UA63,2023-01-18,8.1365,2.8365002,4.759416,3.6000001,0.0,150.47377,99.424995,2023
UA21,2023-01-18,8.573,3.573,6.1396675,20.7,0.0,122.77908,87.99167,2023
UA43,2023-01-18,18.6785,8.028501,12.291,0.0,0.0,183.39902,72.85,2023
UA53,2023-01-18,10.2745,3.9745002,6.730751,0.0,0.0,163.56126,95.73334,2023
UA48,2023-01-18,12.4,7.4,9.535416,0.0,0.0,178.44904,61.375,2023
UA74,2023-01-18,8.1285,1.5785,4.991,0.70000005,0.0,160.0475,93.0875,2023
UA32,2023-01-18,8.307501,1.0074999,4.98875,0.4,0.0,160.62918,80.362495,2023
UA09,2023-01-18,3.976,-0.27400002,1.3780836,3.0000002,0.0,136.01234,70.22083,2023
UA77,2023-01-18,12.7675,3.8174999,7.7279167,3.6,0.0,144.48471,54.30417,2023
UA23,2023-01-18,11.426,3.826,6.4176674,0.0,0.0,141.74762,90.30834,2023
UA05,2023-01-18,10.702,0.802,6.012417,10.5,1.19,160.96046,57.862503,2023
UA65,2023-01-18,14.0855,9.0855,10.808418,0.0,0.0,181.98044,66.770836,2023
UA59,2023-01-18,9.3455,4.0955,6.2954993,1.7,0.0,161.01834,98.95416,2023
UA35,2023-01-18,12.694,4.994,8.177333,0.0,0.0,167.31227,73.395836,2023
UA14,2023-01-18,8.179,2.579,4.0831666,0.6,0.0,156.482,86.762505,2023
UA40,2023-01-18,16.067,12.167,13.766999,0.0,0.0,154.9285,64.575005,2023
UA26,2023-01-18,8.736501,2.9864998,5.76775,1.8000001,0.0,124.27805,71.816666,2023
UA30,2023-01-18,8.307501,1.0074999,4.98875,0.4,0.0,160.62918,80.362495,2023
UA12,2023-01-18,10.8365,4.9365,6.9448338,0.0,0.0,164.93515,91.270836,2023
UA07,2023-01-18,5.513,1.963,3.3067505,6.2,0.0,103.57682,85.3375,2023
UA46,2023-01-18,6.6410003,0.24100001,3.2868335,4.7,0.0,73.79382,70.525,2023
UA61,2023-01-18,7.6194997,0.61950004,4.52575,2.5,0.0,128.20163,58.079166,2023
UA71,2023-01-18,11.735001,3.585,7.7600007,0.0,0.0,170.91504,76.84583,2023
UA56,2023-01-18,6.261,1.061,3.6172497,1.6,0.0,138.13896,70.84583,2023
UA51,2023-01-18,11.3550005,7.805,9.5633335,0.0,0.0,190.66348,19.204168,2023
UA18,2023-01-18,7.8719997,1.572,4.6907496,4.7,0.0,154.2127,66.604164,2023
UA68,2023-01-18,9.3355,0.3355,4.9146667,3.2,0.48999998,147.82536,56.162502,2023
UA32,2023-01-19,9.5075,3.0075,6.0158334,0.0,0.0,153.40752,68.67917,2023
UA77,2023-01-19,8.1675,2.6175,4.802917,7.999999,0.0,297.55698,72.225,2023
UA12,2023-01-19,7.6365,0.7365,4.153167,0.0,0.0,140.46774,16.7125,2023
UA63,2023-01-19,6.1365,-0.6635,2.5365,0.0,0.0,134.45897,40.825,2023
UA26,2023-01-19,5.5365,0.8865,2.0614998,3.8000002,1.26,339.2599,81.75,2023
UA56,2023-01-19,5.361,0.661,1.836,1.1000001,0.63,357.76886,83.44167,2023
UA07,2023-01-19,3.013,0.61300004,1.4109167,0.70000005,0.70000005,356.42374,93.57083,2023
UA46,2023-01-19,2.4910002,0.291,1.016,0.20000002,2.52,10.889143,98.2125,2023
UA40,2023-01-19,16.567001,7.217,12.719083,0.0,0.0,133.81781,10.962501,2023
UA53,2023-01-19,7.3745003,0.024499997,3.9724166,0.0,0.0,142.64297,29.5375,2023
UA30,2023-01-19,9.5075,3.0075,6.0158334,0.0,0.0,153.40752,68.67917,2023
UA23,2023-01-19,6.776,1.7260001,3.5739167,0.0,0.0,116.12609,9.662499,2023
UA05,2023-01-19,9.452,3.502,6.5290833,0.0,0.0,140.29233,49.587498,2023
UA71,2023-01-19,10.735001,2.885,7.3766665,0.0,0.0,153.05133,40.75,2023
UA61,2023-01-19,6.4195,0.86950004,2.2257497,2.5,2.31,9.865775,87.74584,2023
UA35,2023-01-19,9.844,3.144,6.871083,0.0,0.0,148.54276,22.800001,2023
UA43,2023-01-19,13.5785,4.5785003,7.4993343,0.0,0.0,92.951805,5.4,2023
UA51,2023-01-19,10.705,5.7549996,8.619583,0.0,0.0,159.86803,2.0625,2023
UA18,2023-01-19,6.822,2.922,4.7178335,1.1,0.0,106.871544,70.51667,2023
UA68,2023-01-19,7.1355,2.0855,3.943833,2.5999997,0.0,39.685425,79.97083,2023
UA48,2023-01-19,12.15,4.45,8.520832,0.0,0.0,136.63426,9.0125,2023
UA59,2023-01-19,7.0455,0.3955,4.3955007,0.0,0.0,150.57445,82.125,2023
UA65,2023-01-19,11.5355,3.7855,7.6334157,0.0,0.0,121.984314,9.675,2023
UA74,2023-01-19,8.1285,2.4285,5.645167,0.0,0.0,156.39546,81.637505,2023
UA14,2023-01-19,5.179,0.32900003,2.2102501,0.0,0.0,132.71727,33.2375,2023
UA09,2023-01-19,3.926,-1.824,0.22183342,0.0,0.0,118.87307,59.27917,2023
UA21,2023-01-19,4.4230003,2.923,3.61675,7.8999996,0.42000002,30.07237,99.166664,2023
UA53,2023-01-20,3.2245002,-0.9755,0.42658338,0.0,0.0,120.53579,29.962502,2023
UA74,2023-01-20,2.1785,-0.7715,0.7889166,0.0,0.0,121.035446,62.325,2023
UA12,2023-01-20,5.3865,-1.8635,1.2052499,0.0,0.0,115.96922,27.450003,2023
UA65,2023-01-20,11.8855,1.2855,4.9709163,0.0,0.0,122.33418,24.525002,2023
UA05,2023-01-20,5.852,1.002,2.8165834,0.8000001,0.0,125.699715,73.629166,2023
UA63,2023-01-20,1.4365,-3.7635002,-1.1176667,0.0,0.0,118.9716,31.300003,2023
UA21,2023-01-20,3.473,0.023000002,1.748,2.7999997,1.5400001,81.67444,98.74167,2023
UA71,2023-01-20,4.1349998,-0.16499999,1.6787499,0.0,0.0,112.10397,29.837502,2023
UA35,2023-01-20,6.844,-0.806,2.4460833,0.0,0.0,125.28083,29.812502,2023
UA59,2023-01-20,1.0955,-1.6545,-0.392,0.0,0.0,125.5016,30.825003,2023
UA26,2023-01-20,4.2865,0.6865,1.6614999,1.3000001,0.63,311.12137,100.0,2023
UA61,2023-01-20,7.0695,2.2195,4.16325,0.9000001,0.0,119.629,97.57916,2023
UA43,2023-01-20,13.9785,0.028499998,4.9326673,0.0,0.0,92.11695,29.262503,2023
UA32,2023-01-20,2.9575,-0.84250003,0.94083315,0.5,0.0,125.69265,40.291668,2023
UA68,2023-01-20,7.0355,2.5355,3.787583,0.8,0.0,124.535866,97.99167,2023
UA51,2023-01-20,9.505,4.855,6.4445825,0.0,0.0,153.50017,26.887503,2023
UA46,2023-01-20,2.9910002,-1.2590001,0.5326667,3.8999996,2.0300002,275.52734,100.0,2023
UA40,2023-01-20,12.516999,6.017,9.3545,0.0,0.0,170.48584,20.575,2023
UA23,2023-01-20,7.026,-1.224,2.0426667,0.0,0.0,114.89344,29.925003,2023
UA09,2023-01-20,0.276,-4.374,-1.71775,0.0,0.0,112.30902,49.61667,2023
UA48,2023-01-20,10.35,1.6,4.483333,0.0,0.0,133.49992,27.85,2023
UA77,2023-01-20,5.4675,-0.1325,2.6925,3.9999993,0.0,307.90164,98.104164,2023
UA07,2023-01-20,4.613,0.86300004,3.3109171,4.2,0.0,84.98699,100.0,2023
UA56,2023-01-20,4.711,1.5109999,3.2339165,2.1,0.0,101.4776,95.75,2023
UA18,2023-01-20,4.422,0.27199998,1.8240837,1.9000001,0.0,114.188896,76.49167,2023
UA14,2023-01-20,2.5289998,-1.9209999,-0.19599994,0.0,0.0,112.98082,37.1375,2023
UA30,2023-01-20,2.9575,-0.84250003,0.94083315,0.5,0.0,125.69265,40.291668,2023
UA68,2023-01-21,5.0855002,0.1855,2.748,0.0,0.0,114.362434,89.958336,2023
UA61,2023-01-21,5.0195,2.4695,3.754917,0.0,0.0,109.76027,98.39166,2023
UA48,2023-01-21,5.2,-0.9,1.6979166,0.0,0.0,65.52388,8.787499,2023
UA59,2023-01-21,0.94549996,-1.6545,-0.7295,0.0,0.0,103.23498,61.162502,2023
UA56,2023-01-21,4.811,2.361,3.1610003,0.0,0.0,96.2539,92.44583,2023
UA05,2023-01-21,3.902,-0.848,1.7874168,0.0,0.0,117.31881,60.729168,2023
UA53,2023-01-21,1.3744999,-2.7754998,-0.6505,0.0,0.0,79.61604,54.175,2023
UA23,2023-01-21,2.526,-2.524,0.13641672,0.0,0.0,54.58153,9.4875,2023
UA30,2023-01-21,2.7575,-0.64250004,1.2345833,0.0,0.0,127.3597,61.520832,2023
UA65,2023-01-21,3.1355,-1.4645,1.0313333,0.0,0.0,64.491264,5.1125,2023
UA35,2023-01-21,2.7440002,-0.206,1.1502498,0.0,0.0,79.10132,41.587498,2023
UA71,2023-01-21,1.685,0.135,0.8600001,0.0,0.0,100.18555,50.2625,2023
UA09,2023-01-21,0.976,-3.324,-1.4802499,0.0,0.0,94.39417,75.708336,2023
UA51,2023-01-21,6.105,1.555,3.721667,0.0,0.0,70.095314,8.125,2023
UA18,2023-01-21,2.672,0.57199997,1.8615832,0.0,0.0,115.94223,75.137505,2023
