LATITUDE,LONGITUDE,OBLAST_ID
48.8,38.1,UA14
48.8,38.2,UA14
48.8,38.3,UA14
48.8,38.4,UA09
48.8,38.5,UA09
48.8,38.6,UA09
48.8,38.7,UA09
48.8,38.8,UA09
48.8,38.9,UA09
48.8,39.0,UA09
48.8,39.1,UA09
48.8,39.2,UA09
48.8,39.3,UA09
48.8,39.4,UA09
48.8,39.5,UA09
48.8,39.6,UA09
48.8,39.7,UA09
48.8,39.8,UA09
48.8,40.0,UA09
48.8,39.9,UA09
48.9,22.4,UA21
48.9,22.5,UA21
48.9,22.6,UA21
48.9,22.7,UA21
48.9,22.8,UA21
48.9,22.9,UA21
48.9,23.0,UA21
48.9,23.1,UA46
48.9,23.2,UA46
48.9,23.3,UA46
48.9,23.4,UA46
48.9,23.5,UA46
48.9,23.6,UA46
48.9,23.7,UA26
48.9,23.8,UA26
48.9,23.9,UA26
48.9,24.0,UA26
48.9,24.1,UA26
48.9,24.2,UA26
48.9,24.3,UA26
48.9,24.4,UA26
48.9,24.5,UA26
48.9,24.6,UA26
48.9,24.7,UA26
48.9,24.8,UA26
48.9,24.9,UA26
48.9,25.0,UA26
48.9,25.1,UA26
48.9,25.2,UA26
48.9,25.3,UA26
48.9,25.4,UA61
48.9,25.5,UA26
48.9,25.6,UA61
48.9,25.7,UA61
48.9,25.8,UA61
48.9,25.9,UA61
48.9,26.0,UA61
48.9,26.1,UA61
48.9,26.2,UA61
48.9,26.3,UA68
48.9,26.4,UA68
48.9,26.5,UA68
48.9,26.6,UA68
48.9,26.7,UA68
48.9,26.8,UA68
48.9,26.9,UA68
48.9,27.0,UA68
48.9,27.1,UA68
48.9,27.2,UA68
48.9,27.3,UA68
48.9,27.4,UA68
48.9,27.5,UA05
48.9,27.6,UA05
48.9,27.7,UA05
48.9,27.8,UA05
48.9,27.9,UA05
48.9,28.0,UA05
48.9,28.1,UA05
48.9,28.2,UA05
48.9,28.3,UA05
48.9,28.4,UA05
48.9,28.5,UA05
48.9,28.6,UA05
48.9,28.7,UA05
48.9,28.8,UA05
48.9,28.9,UA05
48.9,29.0,UA05
48.9,29.1,UA05
48.9,29.2,UA05
48.9,29.3,UA05
48.9,29.4,UA05
48.9,29.5,UA05
48.9,29.6,UA05
48.9,29.7,UA05
48.9,29.8,UA71
48.9,29.9,UA71
48.9,30.0,UA71
48.9,30.1,UA71
48.9,30.2,UA71
48.9,30.3,UA71
48.9,30.4,UA71
48.9,30.5,UA71
48.9,30.6,UA71
48.9,30.7,UA71
48.9,30.8,UA71
48.9,30.9,UA71
48.9,31.0,UA71
48.9,31.1,UA71
48.9,31.2,UA71
48.9,31.3,UA71
48.9,31.4,UA71
48.9,31.5,UA71
48.9,31.6,UA71
48.9,31.7,UA35
48.9,31.8,UA35
48.9,31.9,UA35
48.9,32.0,UA35
48.9,32.1,UA35
48.9,32.2,UA35
48.9,32.3,UA35
48.9,32.4,UA35
48.9,32.5,UA35
48.9,32.6,UA35
48.9,32.7,UA35
48.9,32.8,UA35
48.9,32.9,UA35
48.9,33.0,UA35
48.9,33.1,UA35
48.9,33.2,UA35
48.9,33.3,UA35
48.9,33.4,UA35
48.9,33.5,UA35
48.9,33.6,UA35
48.9,33.7,UA35
48.9,33.8,UA35
48.9,33.9,UA35
48.9,34.0,UA12
48.9,34.1,UA53
48.9,34.2,UA53
48.9,34.3,UA53
48.9,34.4,UA12
48.9,34.5,UA12
48.9,34.6,UA12
48.9,34.7,UA12
48.9,34.8,UA12
48.9,34.9,UA12
48.9,35.0,UA12
48.9,35.1,UA12
48.9,35.2,UA12
48.9,35.3,UA12
48.9,35.4,UA12
48.9,35.5,UA12
48.9,35.6,UA12
48.9,35.7,UA12
48.9,35.8,UA12
48.9,35.9,UA12
48.9,36.0,UA12
48.9,36.1,UA63
48.9,36.2,UA63
48.9,36.3,UA63
48.9,36.4,UA63
48.9,36.5,UA63
48.9,36.6,UA63
48.9,36.7,UA63
48.9,36.8,UA63
48.9,36.9,UA63
48.9,37.0,UA63
48.9,37.1,UA63
48.9,37.2,UA63
48.9,37.3,UA14
48.9,37.4,UA14
48.9,37.5,UA14
48.9,37.6,UA14
48.9,37.7,UA14
48.9,37.8,UA14
48.9,37.9,UA14
48.9,38.0,UA14
48.9,38.1,UA14
48.9,38.2,UA14
48.9,38.3,UA09
48.9,38.4,UA09
48.9,38.5,UA09
48.9,38.6,UA09
48.9,38.7,UA09
48.9,38.8,UA09
48.9,38.9,UA09
48.9,39.0,UA09
48.9,39.1,UA09
48.9,39.2,UA09
48.9,39.3,UA09
48.9,39.4,UA09
48.9,39.5,UA09
48.9,39.6,UA09
48.9,39.7,UA09
48.9,39.8,UA09
48.9,39.9,UA09
48.9,40.0,UA09
48.9,40.1,UA09
49.0,22.4,UA21
49.0,22.5,UA21
49.0,22.6,UA21
49.0,22.7,UA21
49.0,22.8,UA21
49.0,22.9,UA21
49.0,23.0,UA46
49.0,23.1,UA46
49.0,23.2,UA46
49.0,23.3,UA46
49.0,23.4,UA46
49.0,23.5,UA46
49.0,23.6,UA46
49.0,23.7,UA26
49.0,23.8,UA26
49.0,23.9,UA26
49.0,24.0,UA26
49.0,24.1,UA26
49.0,24.2,UA26
49.0,24.3,UA26
49.0,24.4,UA26
49.0,24.5,UA26
49.0,24.6,UA26
49.0,24.7,UA26
49.0,24.8,UA26
49.0,24.9,UA26
49.0,25.0,UA26
49.0,25.1,UA26
49.0,25.2,UA61
49.0,25.3,UA61
49.0,25.4,UA61
49.0,25.5,UA61
49.0,25.6,UA61
49.0,25.7,UA61
49.0,25.8,UA61
49.0,25.9,UA61
49.0,26.0,UA61
49.0,26.1,UA61
49.0,26.2,UA61
49.0,26.3,UA68
49.0,26.4,UA68
49.0,26.5,UA68
49.0,26.6,UA68
49.0,26.7,UA68
49.0,26.8,UA68
49.0,26.9,UA68
49.0,27.0,UA68
49.0,27.1,UA68
49.0,27.2,UA68
49.0,27.3,UA68
49.0,27.4,UA68
49.0,27.5,UA05
49.0,27.6,UA05
49.0,27.7,UA05
49.0,27.8,UA05
49.0,27.9,UA05
49.0,28.0,UA05
49.0,28.1,UA05
49.0,28.2,UA05
49.0,28.3,UA05
49.0,28.4,UA05
49.0,28.5,UA05
49.0,28.6,UA05
49.0,28.7,UA05
49.0,28.8,UA05
49.0,28.9,UA05
49.0,29.0,UA05
49.0,29.1,UA05
49.0,29.2,UA05
49.0,29.3,UA05
49.0,29.4,UA05
49.0,29.5,UA05
49.0,29.6,UA05
49.0,29.7,UA71
49.0,29.8,UA71
49.0,29.9,UA71
49.0,30.0,UA71
49.0,30.1,UA71
49.0,30.2,UA71
49.0,30.3,UA71
49.0,30.4,UA71
49.0,30.5,UA71
49.0,30.6,UA71
49.0,30.7,UA71
49.0,30.8,UA71
49.0,30.9,UA71
49.0,31.0,UA71
49.0,31.1,UA71
49.0,31.2,UA71
49.0,31.3,UA71
49.0,31.4,UA71
49.0,31.5,UA71
49.0,31.6,UA71
49.0,31.7,UA71
49.0,31.8,UA71
49.0,31.9,UA71
49.0,32.0,UA71
49.0,32.1,UA71
49.0,32.2,UA35
49.0,32.3,UA35
49.0,32.4,UA35
49.0,32.5,UA35
49.0,32.6,UA35
49.0,32.7,UA35
49.0,32.8,UA35
49.0,32.9,UA35
49.0,33.0,UA35
49.0,33.1,UA35
49.0,33.2,UA35
49.0,33.3,UA35
49.0,33.4,UA35
49.0,33.5,UA35
49.0,33.6,UA53
49.0,33.7,UA35
49.0,33.8,UA53
49.0,33.9,UA53
49.0,34.0,UA53
49.0,34.1,UA53
49.0,34.2,UA53
49.0,34.3,UA53
49.0,34.4,UA12
49.0,34.5,UA12
49.0,34.6,UA12
49.0,34.7,UA12
49.0,34.8,UA12
49.0,34.9,UA12
49.0,35.0,UA12
49.0,35.1,UA12
49.0,35.2,UA12
49.0,35.3,UA12
49.0,35.4,UA12
49.0,35.5,UA12
49.0,35.6,UA12
49.0,35.7,UA12
49.0,35.8,UA63
49.0,35.9,UA12
49.0,36.0,UA12
49.0,36.1,UA63
49.0,36.2,UA63
49.0,36.3,UA63
49.0,36.4,UA63
49.0,36.5,UA63
49.0,36.6,UA63
49.0,36.7,UA63
49.0,36.8,UA63
49.0,36.9,UA63
49.0,37.0,UA63
49.0,37.1,UA63
49.0,37.2,UA63
49.0,37.3,UA63
49.0,37.4,UA14
49.0,37.5,UA14
49.0,37.6,UA14
49.0,37.7,UA14
49.0,37.8,UA14
49.0,37.9,UA14
49.0,38.0,UA14
49.0,38.1,UA09
49.0,38.2,UA09
49.0,38.3,UA09
49.0,38.4,UA09
49.0,38.5,UA09
49.0,38.6,UA09
49.0,38.7,UA09
49.0,38.8,UA09
49.0,38.9,UA09
49.0,39.0,UA09
49.0,39.1,UA09
49.0,39.2,UA09
49.0,39.3,UA09
49.0,39.4,UA09
49.0,39.5,UA09
49.0,39.6,UA09
49.0,39.7,UA09
49.0,39.8,UA09
49.1,22.6,UA21
49.1,22.9,UA46
49.1,23.0,UA46
49.1,23.1,UA46
49.1,23.2,UA46
49.1,23.3,UA46
49.1,23.4,UA46
49.1,23.5,UA46
49.1,23.6,UA46
49.1,23.7,UA46
49.1,23.8,UA26
49.1,23.9,UA26
49.1,24.0,UA26
49.1,24.1,UA26
49.1,24.2,UA26
49.1,24.3,UA26
49.1,24.4,UA26
49.1,24.5,UA26
49.1,24.6,UA26
49.1,24.7,UA26
49.1,24.8,UA26
49.1,24.9,UA26
49.1,25.0,UA61
49.1,25.1,UA61
49.1,25.2,UA61
49.1,25.3,UA61
49.1,25.4,UA61
49.1,25.5,UA61
49.1,25.6,UA61
49.1,25.7,UA61
49.1,25.8,UA61
49.1,25.9,UA61
49.1,26.0,UA61
49.1,26.1,UA61
49.1,26.2,UA61
49.1,26.3,UA68
49.1,26.4,UA68
49.1,26.5,UA68
49.1,26.6,UA68
49.1,26.7,UA68
49.1,26.8,UA68
49.1,26.9,UA68
49.1,27.0,UA68
49.1,27.1,UA68
49.1,27.2,UA68
49.1,27.3,UA68
49.1,27.4,UA68
49.1,27.5,UA05
49.1,27.6,UA05
49.1,27.7,UA05
49.1,27.8,UA05
49.1,27.9,UA05
49.1,28.0,UA05
49.1,28.1,UA05
49.1,28.2,UA05
49.1,28.3,UA05
49.1,28.4,UA05
49.1,28.5,UA05
49.1,28.6,UA05
49.1,28.7,UA05
49.1,28.8,UA05
49.1,28.9,UA05
49.1,29.0,UA05
49.1,29.1,UA05
49.1,29.2,UA05
49.1,29.3,UA05
49.1,29.4,UA05
49.1,29.5,UA05
49.1,29.6,UA05
49.1,29.7,UA71
49.1,29.8,UA71
49.1,29.9,UA71
49.1,30.0,UA71
49.1,30.1,UA71
49.1,30.2,UA71
49.1,30.3,UA71
49.1,30.4,UA71
49.1,30.5,UA71
49.1,30.6,UA71
49.1,30.7,UA71
49.1,30.8,UA71
49.1,30.9,UA71
49.1,31.0,UA71
49.1,31.1,UA71
49.1,31.2,UA71
49.1,31.3,UA71
49.1,31.4,UA71
49.1,31.5,UA71
49.1,31.6,UA71
49.1,31.7,UA71
49.1,31.8,UA71
49.1,31.9,UA71
49.1,32.0,UA71
49.1,32.1,UA71
49.1,32.2,UA71
49.1,32.3,UA71
49.1,32.4,UA35
49.1,32.5,UA71
49.1,32.6,UA71
49.1,32.7,UA71
49.1,32.8,UA71
49.1,32.9,UA35
49.1,33.0,UA35
49.1,33.1,UA35
49.1,33.2,UA35
49.1,33.3,UA35
49.1,33.4,UA53
49.1,33.5,UA53
49.1,33.6,UA53
49.1,33.7,UA53
49.1,33.8,UA53
49.1,33.9,UA53
49.1,34.0,UA53
49.1,34.1,UA53
49.1,34.2,UA53
49.1,34.3,UA53
49.1,34.4,UA53
49.1,34.5,UA12
49.1,34.6,UA53
49.1,34.7,UA12
49.1,34.8,UA12
49.1,34.9,UA12
49.1,35.0,UA12
49.1,35.1,UA12
49.1,35.2,UA12
49.1,35.3,UA12
49.1,35.4,UA63
49.1,35.5,UA63
49.1,35.6,UA63
49.1,35.7,UA63
49.1,35.8,UA63
49.1,35.9,UA63
49.1,36.0,UA63
49.1,36.1,UA63
49.1,36.2,UA63
49.1,36.3,UA63
49.1,36.4,UA63
49.1,36.5,UA63
49.1,36.6,UA63
49.1,36.7,UA63
49.1,36.8,UA63
49.1,36.9,UA63
49.1,37.0,UA63
49.1,37.1,UA63
49.1,37.2,UA63
49.1,37.3,UA63
49.1,37.4,UA63
49.1,37.5,UA63
49.1,37.6,UA14
49.1,37.7,UA14
49.1,37.8,UA14
49.1,37.9,UA14
49.1,38.0,UA14
49.1,38.1,UA09
49.1,38.2,UA09
49.1,38.3,UA09
49.1,38.4,UA09
49.1,38.5,UA09
49.1,38.6,UA09
49.1,38.7,UA09
49.1,38.8,UA09
49.1,38.9,UA09
49.1,39.0,UA09
49.1,39.1,UA09
49.1,39.2,UA09
49.1,39.3,UA09
49.1,39.4,UA09
49.1,39.5,UA09
49.1,39.6,UA09
49.1,39.7,UA09
49.1,39.8,UA09
49.1,39.9,UA09
49.1,22.8,UA46
49.1,40.0,UA09
49.2,22.8,UA46
49.2,22.9,UA46
49.2,23.0,UA46
49.2,23.1,UA46
49.2,23.2,UA46
49.2,23.3,UA46
49.2,23.4,UA46
49.2,23.5,UA46
49.2,23.6,UA46
49.2,23.7,UA46
49.2,23.8,UA46
49.2,23.9,UA46
49.2,24.0,UA46
49.2,24.1,UA46
49.2,24.2,UA46
49.2,24.3,UA26
49.2,24.4,UA26
49.2,24.5,UA26
49.2,24.6,UA26
49.2,24.7,UA26
49.2,24.8,UA26
49.2,24.9,UA26
49.2,25.0,UA61
49.2,25.1,UA61
49.2,25.2,UA61
49.2,25.3,UA61
49.2,25.4,UA61
49.2,25.5,UA61
49.2,25.6,UA61
49.2,25.7,UA61
49.2,25.8,UA61
49.2,25.9,UA61
49.2,26.0,UA61
49.2,26.1,UA61
49.2,26.2,UA61
49.2,26.3,UA68
49.2,26.4,UA68
49.2,26.5,UA68
49.2,26.6,UA68
49.2,26.7,UA68
49.2,26.8,UA68
49.2,26.9,UA68
49.2,27.0,UA68
49.2,27.1,UA68
49.2,27.2,UA68
49.2,27.3,UA68
49.2,27.4,UA68
49.2,27.5,UA68
49.2,27.6,UA68
49.2,27.7,UA05
49.2,27.8,UA68
49.2,27.9,UA05
49.2,28.0,UA05
49.2,28.1,UA05
49.2,28.2,UA05
49.2,28.3,UA05
49.2,28.4,UA05
49.2,28.5,UA05
49.2,28.6,UA05
49.2,28.7,UA05
49.2,28.8,UA05
49.2,28.9,UA05
49.2,29.0,UA05
49.2,29.1,UA05
49.2,29.2,UA05
49.2,29.3,UA05
49.2,29.4,UA05
49.2,29.5,UA05
49.2,29.6,UA05
49.2,29.7,UA05
49.2,29.8,UA71
49.2,29.9,UA71
49.2,30.0,UA71
49.2,30.1,UA71
49.2,30.2,UA71
49.2,30.3,UA71
49.2,30.4,UA71
49.2,30.5,UA71
49.2,30.6,UA71
49.2,30.7,UA71
49.2,30.8,UA71
49.2,30.9,UA71
49.2,31.0,UA71
49.2,31.1,UA71
49.2,31.2,UA71
49.2,31.3,UA71
49.2,31.4,UA71
49.2,31.5,UA71
49.2,31.6,UA71
49.2,31.7,UA71
49.2,31.8,UA71
49.2,31.9,UA71
49.2,32.0,UA71
49.2,32.1,UA71
49.2,32.2,UA71
49.2,32.3,UA71
49.2,32.4,UA71
49.2,32.5,UA71
49.2,32.6,UA71
49.2,32.7,UA71
49.2,32.8,UA35
49.2,32.9,UA35
49.2,33.0,UA35
49.2,33.2,UA53
49.2,33.3,UA35
49.2,33.4,UA53
49.2,33.5,UA53
49.2,33.6,UA53
49.2,33.7,UA53
49.2,33.8,UA53
49.2,33.9,UA53
49.2,34.0,UA53
49.2,34.1,UA53
49.2,34.2,UA53
49.2,34.3,UA53
49.2,34.4,UA53
49.2,34.5,UA53
49.2,34.6,UA53
49.2,34.7,UA53
49.2,34.8,UA53
49.2,34.9,UA12
49.2,35.0,UA12
49.2,35.1,UA12
49.2,35.2,UA12
49.2,35.3,UA63
49.2,35.4,UA63
49.2,35.5,UA63
49.2,35.6,UA63
49.2,35.7,UA63
49.2,35.8,UA63
49.2,35.9,UA63
49.2,36.0,UA63
49.2,36.1,UA63
49.2,36.2,UA63
49.2,36.3,UA63
49.2,36.4,UA63
49.2,36.5,UA63
49.2,36.6,UA63
49.2,36.7,UA63
49.2,36.8,UA63
49.2,36.9,UA63
49.2,37.0,UA63
49.2,37.1,UA63
49.2,37.2,UA63
49.2,37.3,UA63
49.2,37.4,UA63
49.2,37.5,UA63
49.2,37.6,UA63
49.2,37.7,UA14
49.2,37.8,UA14
49.2,37.9,UA14
49.2,38.0,UA09
49.2,38.1,UA09
49.2,38.2,UA09
49.2,38.3,UA09
49.2,38.4,UA09
49.2,38.5,UA09
49.2,38.6,UA09
49.2,38.7,UA09
49.2,38.8,UA09
49.2,38.9,UA09
49.2,39.0,UA09
49.2,39.1,UA09
49.2,39.2,UA09
49.2,39.3,UA09
49.2,39.4,UA09
49.2,39.5,UA09
49.2,39.6,UA09
49.2,39.7,UA09
49.2,39.8,UA09
49.2,39.9,UA09
49.2,40.0,UA09
49.2,22.7,UA46
49.2,33.1,UA53
49.2,40.1,UA09
49.3,22.8,UA46
49.3,22.9,UA46
49.3,23.0,UA46
49.3,23.1,UA46
49.3,23.2,UA46
49.3,23.3,UA46
49.3,23.4,UA46
49.3,23.5,UA46
49.3,23.6,UA46
49.3,23.7,UA46
49.3,23.8,UA46
49.3,23.9,UA46
49.3,24.0,UA46
49.3,24.1,UA46
49.3,24.2,UA46
49.3,24.3,UA46
49.3,24.4,UA46
49.3,24.5,UA26
49.3,24.6,UA26
49.3,24.7,UA26
49.3,24.8,UA26
49.3,24.9,UA61
49.3,25.0,UA61
49.3,25.1,UA61
49.3,25.2,UA61
49.3,25.3,UA61
49.3,25.4,UA61
49.3,25.5,UA61
49.3,25.6,UA61
49.3,25.7,UA61
49.3,25.8,UA61
49.3,25.9,UA61
49.3,26.0,UA61
49.3,26.1,UA61
49.3,26.2,UA61
49.3,26.3,UA68
49.3,26.4,UA68
49.3,26.5,UA68
49.3,26.6,UA68
49.3,26.7,UA68
49.3,26.8,UA68
49.3,26.9,UA68
49.3,27.0,UA68
49.3,27.1,UA68
49.3,27.2,UA68
49.3,27.3,UA68
49.3,27.4,UA68
49.3,27.5,UA68
49.3,27.6,UA68
49.3,27.7,UA68
49.3,27.8,UA68
49.3,27.9,UA05
49.3,28.0,UA05
49.3,28.1,UA05
49.3,28.2,UA05
49.3,28.3,UA05
49.3,28.4,UA05
49.3,28.5,UA05
49.3,28.6,UA05
49.3,28.7,UA05
49.3,28.8,UA05
49.3,28.9,UA05
49.3,29.0,UA05
49.3,29.1,UA05
49.3,29.2,UA05
49.3,29.3,UA05
49.3,29.4,UA05
49.3,29.5,UA05
49.3,29.6,UA05
49.3,29.7,UA30
49.3,29.8,UA30
49.3,29.9,UA30
49.3,30.0,UA30
49.3,30.1,UA71
49.3,30.2,UA71
49.3,30.3,UA71
49.3,30.4,UA30
49.3,30.5,UA71
49.3,30.6,UA71
49.3,30.7,UA71
49.3,30.8,UA71
49.3,30.9,UA71
49.3,31.0,UA71
49.3,31.1,UA71
49.3,31.2,UA71
49.3,31.3,UA71
49.3,31.4,UA71
49.3,31.5,UA71
49.3,31.6,UA71
49.3,31.7,UA71
49.3,31.8,UA71
49.3,31.9,UA71
49.3,32.0,UA71
49.3,32.1,UA71
49.3,32.2,UA71
49.3,32.3,UA71
49.3,32.4,UA71
49.3,32.5,UA71
49.3,33.1,UA53
49.3,33.2,UA53
49.3,33.3,UA53
49.3,33.4,UA53
49.3,33.5,UA53
49.3,33.6,UA53
49.3,33.7,UA53
49.3,33.8,UA53
49.3,33.9,UA53
49.3,34.0,UA53
49.3,34.1,UA53
49.3,34.2,UA53
49.3,34.3,UA53
49.3,34.4,UA53
49.3,34.5,UA53
49.3,34.6,UA53
49.3,34.7,UA53
49.3,34.8,UA53
49.3,34.9,UA53
49.3,35.0,UA53
49.3,35.1,UA63
49.3,35.2,UA63
49.3,35.3,UA63
49.3,35.4,UA63
49.3,35.5,UA63
49.3,35.6,UA63
49.3,35.7,UA63
49.3,35.8,UA63
49.3,35.9,UA63
49.3,36.0,UA63
49.3,36.1,UA63
49.3,36.2,UA63
49.3,36.3,UA63
49.3,36.4,UA63
49.3,36.5,UA63
49.3,36.6,UA63
49.3,36.7,UA63
49.3,36.8,UA63
49.3,36.9,UA63
49.3,37.0,UA63
49.3,37.1,UA63
49.3,37.2,UA63
49.3,37.3,UA63
49.3,37.4,UA63
49.3,37.5,UA63
49.3,37.6,UA63
49.3,37.7,UA63
49.3,37.8,UA63
49.3,37.9,UA63
49.3,38.0,UA09
49.3,38.1,UA09
49.3,38.2,UA09
49.3,38.3,UA09
49.3,38.4,UA09
49.3,38.5,UA09
49.3,38.6,UA09
49.3,38.7,UA09
49.3,38.8,UA09
49.3,38.9,UA09
49.3,39.0,UA09
49.3,39.1,UA09
49.3,39.2,UA09
49.3,39.3,UA09
49.3,39.4,UA09
49.3,39.5,UA09
49.3,39.6,UA09
49.3,39.7,UA09
49.3,39.8,UA09
49.3,39.9,UA09
49.3,40.0,UA09
49.3,40.1,UA09
49.3,40.2,UA09
49.3,33.0,UA53
49.3,32.8,UA53
49.3,32.9,UA53
49.3,32.7,UA53
49.4,22.8,UA46
49.4,22.9,UA46
49.4,23.0,UA46
49.4,23.1,UA46
49.4,23.2,UA46
49.4,23.3,UA46
49.4,23.4,UA46
49.4,23.5,UA46
49.4,23.6,UA46
49.4,23.7,UA46
49.4,23.8,UA46
49.4,23.9,UA46
49.4,24.0,UA46
49.4,24.1,UA46
49.4,24.2,UA46
49.4,24.3,UA46
49.4,24.4,UA46
49.4,24.5,UA26
49.4,24.6,UA26
49.4,24.7,UA26
49.4,24.8,UA26
49.4,24.9,UA61
49.4,25.0,UA61
49.4,25.1,UA61
49.4,25.2,UA61
49.4,25.3,UA61
49.4,25.4,UA61
49.4,25.5,UA61
49.4,25.6,UA61
49.4,25.7,UA61
49.4,25.8,UA61
49.4,25.9,UA61
49.4,26.0,UA61
49.4,26.1,UA61
49.4,26.2,UA61
49.4,26.3,UA68
49.4,26.4,UA68
49.4,26.5,UA68
49.4,26.6,UA68
49.4,26.7,UA68
49.4,26.8,UA68
49.4,26.9,UA68
49.4,27.0,UA68
49.4,27.1,UA68
49.4,27.2,UA68
49.4,27.3,UA68
49.4,27.4,UA68
49.4,27.5,UA68
49.4,27.6,UA68
49.4,27.7,UA68
49.4,27.8,UA68
49.4,27.9,UA05
49.4,28.0,UA05
49.4,28.1,UA05
49.4,28.2,UA05
49.4,28.3,UA05
49.4,28.4,UA05
49.4,28.5,UA05
49.4,28.6,UA05
49.4,28.7,UA05
49.4,28.8,UA05
49.4,28.9,UA05
49.4,29.0,UA05
49.4,29.1,UA05
49.4,29.2,UA05
49.4,29.3,UA05
49.4,29.4,UA05
49.4,29.5,UA05
49.4,29.6,UA30
49.4,29.7,UA30
49.4,29.8,UA30
49.4,29.9,UA30
49.4,30.0,UA30
49.4,30.1,UA30
49.4,30.2,UA30
49.4,30.3,UA30
49.4,30.4,UA30
49.4,30.5,UA71
49.4,30.6,UA30
49.4,30.7,UA71
49.4,30.8,UA30
49.4,30.9,UA71
49.4,31.0,UA71
49.4,31.1,UA71
49.4,31.2,UA71
49.4,31.3,UA71
49.4,31.4,UA71
49.4,31.5,UA71
49.4,31.6,UA71
49.4,31.7,UA71
49.4,31.8,UA71
49.4,31.9,UA71
49.4,32.0,UA71
49.4,32.1,UA71
49.4,32.2,UA71
49.4,32.3,UA71
49.4,32.6,UA53
49.4,32.7,UA53
49.4,32.8,UA53
49.4,32.9,UA53
49.4,33.0,UA53
49.4,33.1,UA53
49.4,33.2,UA53
49.4,33.3,UA53
49.4,33.4,UA53
49.4,33.5,UA53
49.4,33.6,UA53
49.4,33.7,UA53
49.4,33.8,UA53
49.4,33.9,UA53
49.4,34.0,UA53
49.4,34.1,UA53
49.4,34.2,UA53
49.4,34.3,UA53
49.4,34.4,UA53
49.4,34.5,UA53
49.4,34.6,UA53
49.4,34.7,UA53
49.4,34.8,UA53
49.4,34.9,UA53
49.4,35.0,UA53
49.4,35.1,UA53
49.4,35.2,UA53
49.4,35.3,UA53
49.4,35.4,UA63
49.4,35.5,UA63
49.4,35.6,UA63
49.4,35.7,UA63
49.4,35.8,UA63
49.4,35.9,UA63
49.4,36.0,UA63
49.4,36.1,UA63
49.4,36.2,UA63
49.4,36.3,UA63
49.4,36.4,UA63
49.4,36.5,UA63
49.4,36.6,UA63
49.4,36.7,UA63
49.4,36.8,UA63
49.4,36.9,UA63
49.4,37.0,UA63
49.4,37.1,UA63
49.4,37.2,UA63
49.4,37.3,UA63
49.4,37.4,UA63
49.4,37.5,UA63
49.4,37.6,UA63
49.4,37.7,UA63
49.4,37.8,UA63
49.4,37.9,UA63
49.4,38.0,UA09
49.4,38.1,UA09
49.4,38.2,UA09
49.4,38.3,UA09
49.4,38.4,UA09
49.4,38.5,UA09
49.4,38.6,UA09
49.4,38.7,UA09
49.4,38.8,UA09
49.4,38.9,UA09
49.4,39.0,UA09
49.4,39.1,UA09
49.4,39.2,UA09
49.4,39.3,UA09
49.4,39.4,UA09
49.4,39.5,UA09
49.4,39.6,UA09
49.4,39.7,UA09
49.4,39.8,UA09
49.4,39.9,UA09
49.4,40.0,UA09
49.4,40.1,UA09
49.4,40.2,UA09
49.4,32.5,UA53
49.4,22.7,UA46
49.4,32.4,UA71
49.5,22.7,UA46
49.5,22.8,UA46
49.5,22.9,UA46
49.5,23.0,UA46
49.5,23.1,UA46
49.5,23.2,UA46
49.5,23.3,UA46
49.5,23.4,UA46
49.5,23.5,UA46
49.5,23.6,UA46
49.5,23.7,UA46
49.5,23.8,UA46
49.5,23.9,UA46
49.5,24.0,UA46
49.5,24.1,UA46
49.5,24.2,UA46
49.5,24.3,UA46
49.5,24.4,UA46
49.5,24.5,UA26
49.5,24.6,UA26
49.5,24.7,UA26
49.5,24.8,UA61
49.5,24.9,UA61
49.5,25.0,UA61
49.5,25.1,UA61
49.5,25.2,UA61
49.5,25.3,UA61
49.5,25.4,UA61
49.5,25.5,UA61
49.5,25.6,UA61
49.5,25.7,UA61
49.5,25.8,UA61
49.5,25.9,UA61
49.5,26.0,UA61
49.5,26.1,UA61
49.5,26.2,UA61
49.5,26.3,UA68
49.5,26.4,UA68
49.5,26.5,UA68
49.5,26.6,UA68
49.5,26.7,UA68
49.5,26.8,UA68
49.5,26.9,UA68
49.5,27.0,UA68
49.5,27.1,UA68
49.5,27.2,UA68
49.5,27.3,UA68
49.5,27.4,UA68
49.5,27.5,UA68
49.5,27.6,UA68
49.5,27.7,UA68
49.5,27.8,UA68
49.5,27.9,UA05
49.5,28.0,UA05
49.5,28.1,UA05
49.5,28.2,UA05
49.5,28.3,UA05
49.5,28.4,UA05
49.5,28.5,UA05
49.5,28.6,UA05
49.5,28.7,UA05
49.5,28.8,UA05
49.5,28.9,UA05
49.5,29.0,UA05
49.5,29.1,UA05
49.5,29.2,UA05
49.5,29.3,UA05
49.5,29.4,UA05
49.5,29.5,UA05
49.5,29.6,UA05
49.5,29.7,UA30
49.5,29.8,UA30
49.5,29.9,UA30
49.5,30.0,UA30
49.5,30.1,UA30
49.5,30.2,UA30
49.5,30.3,UA30
49.5,30.4,UA30
49.5,30.5,UA30
49.5,30.6,UA30
49.5,30.7,UA30
49.5,30.8,UA30
49.5,30.9,UA30
49.5,31.0,UA30
49.5,31.1,UA71
49.5,31.2,UA71
49.5,31.3,UA71
49.5,31.4,UA71
49.5,31.5,UA71
49.5,31.6,UA71
49.5,31.7,UA71
49.5,31.8,UA71
